"","cnt.spp.BCG3_raw","prop.spp.IndicatorClass_NonRef_raw","prop.spp.Green_raw","cnt.spp.IndicatorClass_Cu_high_raw","cnt.spp.IndicatorClass_TP_high_raw","cnt.spp.IndicatorClass_DOC_high_raw","prop.spp.most.tol_raw"
"105PS0092_8.11.08_1",0.668173014848289,0.956476786970383,1.14829968766323,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"105PS0097_7.22.14_1",0.267269205939316,1.12804331720347,1.11915076320809,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"105PS0097_9.8.09_1",1.06907682375726,1.0954559807553,0.96085372121207,0.845281306715064,1.10892857142857,1.05937195602765,1.04636519174737
"105PS0097_9.8.09_2",1.20271142672692,1.00921760922722,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"105PS0107_9.14.09_1",0.400903808908975,0.42906856440199,1.0407725441176,0.939201451905626,0.985714285714286,0.931351175843036,0.365079999668403
"105PS0129_8.11.10_1",0.935442220787606,1.10893072630656,1.29950973327427,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0129_8.11.10_2",0.935442220787606,1.10893072630656,1.29950973327427,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0149_8.29.12_1",0.133634602969658,1.12981038820775,1.07399722330305,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"105PS0154_8.9.11_1",0.400903808908975,1.11916521046426,1.31739479243257,0.939201451905626,0.985714285714286,1.12338234611995,1.04636519174737
"105PS0154_8.9.11_2",1.20271142672692,1.12272503104085,1.34932869516158,0.939201451905626,0.985714285714286,1.12338234611995,1.04636519174737
"105PS0188_8.26.08_1",0,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"105PS0188_8.26.08_2",0,1.13320756532507,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0193_8.29.12_1",1.06907682375726,1.0596653522555,1.36218520145508,1.03312159709619,0.985714285714286,0.99536156593534,0.913070262862354
"105PS0195_8.7.12_1",1.06907682375726,1.11738099046583,1.36153148079609,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"105PS0211_8.20.13_1",0.133634602969658,1.09026784343075,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0211_9.16.13_1",1.06907682375726,1.07923559739578,1.38745488623885,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0231_8.29.13_1",0.267269205939316,1.10366047698947,1.63217183361856,0.939201451905626,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0259_9.17.13_1",0.935442220787606,1.08407555049499,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0267_7.21.14_1",1.06907682375726,0.986904184426252,1.49569507450295,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0276_9.1.09_1",0.935442220787606,1.08092142375618,0.505855209231913,0.37568058076225,0.123214285714286,0.355257665012289,1.04636519174737
"105PS0276_9.22.09_1",3.07359586830213,1.11241719893171,0.369761811799215,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"105PS0468_9.1.09_1",2.40542285345384,1.10617622030989,0.299072882699284,0.751361161524501,0.985714285714286,0.803330395658425,1.04636519174737
"105PS0540_8.5.10_1",1.06907682375726,0.998857804855343,1.50544341443978,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0540_9.15.10_1",0,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS0660_8.3.10_1",3.07359586830213,1.11690621947912,0.421453116485706,0.563520871143376,0.739285714285715,0.803330395658425,1.02004945471428
"105PS0660_8.3.10_2",2.40542285345384,1.10276235166206,0.592848821892031,0.657441016333938,0.739285714285715,0.73932000556612,1.01008373181417
"105PS1148_9.18.12_1",2.67269205939316,1.13320756532507,0.797255189617211,1.03312159709619,0.8625,0.931351175843036,1.04636519174737
"105PS1404_8.28.13_1",0.133634602969658,1.03665709107706,0.864951133725431,0.939201451905626,0.985714285714286,0.931351175843036,0.963506181899928
"105PS1404_8.28.13_2",0,1.06723251370975,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"105PS1492_8.6.14_1",3.07359586830213,1.1126836809158,0.468207626893751,0.845281306715064,0.985714285714286,0.99536156593534,1.04636519174737
"105TMCACC_8.10.10_1",0.400903808908975,0.882310005671703,1.63217183361856,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"105WE0598_7.24.14_1",1.06907682375726,1.07057952742989,1.56393345406075,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"105WLC135_6.26.13_1",2.67269205939316,1.0549142805662,0.416967814096052,0,0,0.0992161046430699,0.990369148562797
"105WLCABC_8.3.11_1",0.801807617817946,0.986904184426252,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106FC1183_7.24.14_1",0.133634602969658,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106FC1313_7.23.14_1",0.801807617817946,1.11972218919393,1.63217183361856,1.03312159709619,0.985714285714286,1.12338234611995,1.04636519174737
"106FCA036_7.15.13_1",0.801807617817946,1.02628081642796,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106FS0040_8.30.11_1",0,0.79166171741776,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106HLCACC_9.23.13_1",1.06907682375726,1.09700331995736,1.58548241602638,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106MNCAHC_10.1.08_1",0,1.06723251370975,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"106MNCAHC_10.1.08_2",0,1.06723251370975,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"106PS0022_9.30.08_1",0.133634602969658,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0051_9.16.08_1",2.80632666236282,1.07466125147885,0.0310664400915881,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106PS0051_9.16.08_2",2.5390574564235,1.03770707124989,0.0480665938838628,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106PS0078_8.26.09_1",2.40542285345384,1.13086176378735,0.0678253259063602,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"106PS0106_9.8.09_1",0.267269205939316,1.1329258614326,1.07556073761766,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"106PS0106_9.8.09_2",0.400903808908975,1.10696011134452,1.28504616369408,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"106PS0115_9.21.10_1",0.267269205939316,0.936698978624069,1.45475204676827,0.939201451905626,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0122_9.20.10_1",1.06907682375726,1.11608717011608,0.698383481774948,0.939201451905626,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0124_8.16.10_1",0.400903808908975,0.91252610175635,1.43503873711824,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0142_7.19.10_1",1.20271142672692,0.976658224058459,0.256263282534708,1.03312159709619,0.985714285714286,0.99536156593534,0.921231176875722
"106PS0166_8.2.11_1",0.133634602969658,0.610365140909875,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0173_8.4.11_1",0.400903808908975,1.09382267826424,1.33647218886808,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"106PS0186_9.26.12_1",0,1.08173623983038,0.271953467766365,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106PS0206_10.3.12_1",1.06907682375726,1.13320756532507,0.65281461020498,1.12704174228675,0.985714285714286,0.99536156593534,1.04636519174737
"106PTCAHC_9.2.08_1",2.13815364751452,1.1079663828145,1.10368736214962,0.939201451905626,1.10892857142857,1.05937195602765,1.04636519174737
"106WE0505_7.21.14_1",0.668173014848289,1.11540560403898,1.60048972882386,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"106WE1079_8.8.12_1",0.400903808908975,1.08173623983038,0.124103645391128,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"106WER011_9.11.13_1",2.67269205939316,1.1277236641153,0.463797627531309,1.12704174228675,0.985714285714286,1.05937195602765,1.04636519174737
"106WER016_10.20.09_1",0.668173014848289,1.08832884261248,0.395609682843837,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"106WER016_5.18.09_1",0.668173014848289,1.11241719893171,1.25686074605064,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"106WER016_6.22.09_1",0.267269205939316,1.05536582870196,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106WER016_8.4.09_1",0.133634602969658,0.719143086814606,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"106WER016_9.16.09_1",2.5390574564235,1.12317545731789,0.491616061009576,0.939201451905626,1.10892857142857,1.05937195602765,1.04636519174737
"107GWCAPC_9.15.10_1",0,1.08832884261248,1.63217183361856,1.03312159709619,0.985714285714286,1.12338234611995,1.04636519174737
"107LLM101_9.13.10_1",0,0.79166171741776,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"107PS0021_7.14.14_1",1.20271142672692,1.08626865424307,1.6044499919232,0.845281306715064,0.8625,1.05937195602765,0.950559461611265
"107PS0021_9.3.08_1",0.133634602969658,1.01828243805262,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"107RWCBHW_8.3.11_1",0,1.01828243805262,0.6341855325857,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"107RWCBHW_8.3.11_2",0,1.01828243805262,0.6341855325857,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"107WER092_8.27.12_1",0.935442220787606,0.972958293925645,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"108PS0197_8.16.12_1",0,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"109PS0162_7.20.11_1",2.00451904454487,1.08292506984026,0.788700715805723,0.939201451905626,0.8625,0.99536156593534,0.945847704391456
"110ECSLSF_7.26.11_1",0.801807617817946,1.00921760922722,0.173386919516208,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"110FCA102_7.25.13_1",0,0,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"110PS0114_7.21.10_1",0.133634602969658,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"110SMCATH_7.27.11_1",0.801807617817946,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111BBRBCC_9.23.09_1",0.133634602969658,0.79166171741776,0.745072899367129,1.03312159709619,0.985714285714286,1.05937195602765,0.0244374036289169
"111BGCAER_10.6.09_1",0.133634602969658,0.79166171741776,1.33647218886808,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111BGCAER_6.11.14_1",0.133634602969658,1.08832884261248,1.63217183361856,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111CBCAER_8.8.13_1",1.46998063266623,1.03975176948118,0.791762316959307,0.939201451905626,0.985714285714286,0.99536156593534,0.965686682159071
"111CBCAER_8.8.13_2",0.668173014848289,1.08407555049499,0.678302011842827,0.751361161524501,0.739285714285715,0.867340785750731,0.91450354166757
"111CE0569_10.11.10_1",0,0,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111CE0569_5.11.10_1",0,0,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111CE0569_6.15.10_1",0,1.03975176948118,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111CE0569_7.20.10_1",0.801807617817946,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111CE0569_9.1.10_1",0,1.0454769245288,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111ERATRC_10.10.12_1",0.668173014848289,1.05536582870196,0.771954685253535,0.845281306715064,1.10892857142857,0.99536156593534,1.04636519174737
"111FC1098_6.10.14_1",0.935442220787606,1.08407555049499,1.37462698173911,1.03312159709619,0.985714285714286,1.05937195602765,0.94746895418752
"111FCA207_7.23.13_1",0,1.09382267826424,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111FS0001_7.5.11_1",0,1.11074369207164,0.816040814107241,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111FS0007_7.11.11_1",0,1.05065682671474,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111FS0008_5.2.12_1",0,1.03339048609494,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111FS0008_6.7.12_1",1.6036152356359,1.02993721797098,0.821109950874393,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"111FS0008_7.19.12_1",0.133634602969658,0.79166171741776,1.48432201124332,1.03312159709619,0.985714285714286,0.99536156593534,0.535401297688144
"111FS0008_7.6.11_1",0.267269205939316,0.79166171741776,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111HSCAER_7.26.11_1",1.6036152356359,1.0984713084311,1.08626479715614,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111HSCAER_7.26.11_2",1.6036152356359,1.0984713084311,1.08626479715614,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111PAL105_7.13.11_1",0.935442220787606,1.08832884261248,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0008_9.29.08_1",1.87088444157521,0.990061744539597,0.494007163258234,0.845281306715064,0.985714285714286,0.867340785750731,0.930675253469808
"111PS0008_9.9.08_1",2.5390574564235,0.998857804855343,0.586662375393659,0.939201451905626,0.985714285714286,0.931351175843036,0.936872928734678
"111PS0008_9.9.08_2",2.5390574564235,1.011595269247,0.67235987196947,0.845281306715064,0.985714285714286,0.867340785750731,0.945847704391456
"111PS0013_8.19.08_1",0.267269205939316,0.79166171741776,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0057_8.18.08_1",0.801807617817946,0.882310005671703,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0060_10.7.08_1",1.6036152356359,1.05065682671474,0.449373254616651,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0095_8.27.09_1",0.400903808908975,1.06360658217959,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0095_8.27.09_2",0.267269205939316,1.05536582870196,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0110_6.24.09_1",0.400903808908975,1.0454769245288,1.54346194019341,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111PS0110_6.9.14_1",1.73724983860555,1.12226135693214,1.29298694699301,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111PS0121_7.20.10_1",0.267269205939316,0.925248668528833,0.0447316354844218,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"111PS0144_8.18.10_1",0.400903808908975,0.936698978624069,1.45475204676827,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111PS0159_7.14.11_1",0.668173014848289,1.10939798552436,1.02857874433408,0.939201451905626,0.985714285714286,0.99536156593534,0.98315316361633
"111PS0160_7.25.11_1",0.133634602969658,0.719143086814606,1.63217183361856,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111PS0169_7.25.11_1",0.133634602969658,1.07655633764444,1.56880762402917,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111PS0169_7.25.11_2",0.267269205939316,1.11972218919393,1.49136247897547,1.03312159709619,0.985714285714286,1.12338234611995,1.04636519174737
"111PS0178_8.14.12_1",0.133634602969658,1.05065682671474,0.618344480188353,1.03312159709619,0.985714285714286,0.99536156593534,0.900375507730447
"111PS0204_8.17.10_1",0,0.719143086814606,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111PS0237_9.12.13_1",0.801807617817946,1.10696011134452,0.205099635040171,0.751361161524501,0.739285714285715,0.867340785750731,0.979717727304861
"111RSCAER_8.8.11_1",0,1.09382267826424,0.00582378749093741,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111SF1016_10.4.10_1",1.87088444157521,1.08050711049812,0.459396971387855,0.939201451905626,0.739285714285715,0.73932000556612,0.994402761843042
"111SF1016_7.14.10_1",0,0.42906856440199,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111SF1016_8.2.10_1",0.400903808908975,0.79166171741776,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111SF1016_8.25.10_1",2.27178825048418,1.07923559739578,0.316818241452645,1.03312159709619,0.8625,0.867340785750731,0.993506857879174
"111SF1016_9.14.10_1",1.33634602969658,1.02628081642796,0.536343738366793,0.657441016333938,0.739285714285715,0.803330395658425,0.866024993844113
"111SF1569_10.4.10_1",1.87088444157521,0.991087951576433,0.545475639160557,0.845281306715064,0.739285714285715,0.547288835289205,0.893076023529602
"111SF1569_7.14.10_1",0.133634602969658,1.02628081642796,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111SF1569_8.2.10_1",0.668173014848289,0.864180348020915,1.27733225991799,1.03312159709619,0.985714285714286,0.931351175843036,0.637594076499989
"111SF1569_8.25.10_1",3.07359586830213,1.09774684658692,0.491616061009576,0.845281306715064,0.739285714285715,0.73932000556612,1.00654982337912
"111SF1569_8.25.10_2",3.07359586830213,1.09340007552179,0.465915892085211,1.03312159709619,0.8625,0.803330395658425,1.00348710273541
"111SF1569_9.14.10_1",1.46998063266623,1.03339048609494,0.274143835505259,0,0,0,0.932817659734209
"111SF1944_10.5.10_1",1.33634602969658,1.09700331995736,1.21196707528893,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"111SF1944_7.15.10_1",0.400903808908975,1.01828243805262,0.745072899367129,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111SF1944_8.24.10_1",3.07359586830213,1.09253688694148,0.17254805527578,0.751361161524501,0.739285714285715,0.675309615473815,1.00287890289126
"111SF1944_8.3.10_1",0.801807617817946,1.00921760922722,1.51389197571837,1.03312159709619,1.10892857142857,0.99536156593534,1.04636519174737
"111SF1944_9.15.10_1",1.33634602969658,1.00158406916373,1.07189882251239,0.469600725952813,0.739285714285715,0.61129922538151,0.723651153394175
"111SF2538_10.3.10_1",3.07359586830213,1.06024923817018,0.460325093311113,0.469600725952813,0.369642857142857,0.419268055104595,0.894968482396488
"111SF2538_7.15.10_1",0.400903808908975,0.843460739277155,1.25198657608223,0.939201451905626,0.985714285714286,0.99536156593534,0.608396139696605
"111SF2538_8.24.10_1",0.935442220787606,0.843460739277155,1.25198657608223,0.845281306715064,0.8625,0.803330395658425,0.608396139696605
"111SF2538_8.3.10_1",0.668173014848289,0.986904184426252,0.403881001578117,0.845281306715064,0.8625,0.867340785750731,0.731925872326308
"111SF2538_9.15.10_1",0.801807617817946,1.04849853413726,0.461694073147921,0.37568058076225,0.492857142857142,0.4832784451969,0.876043893727628
"111TGCAER_7.24.12_1",0.133634602969658,0.610365140909875,0.745072899367129,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"111TGCAER_8.17.10_1",0.801807617817946,0.758698703507235,1.47088111830011,0.939201451905626,0.985714285714286,1.05937195602765,0.488950034591851
"111WE0816_6.12.13_1",1.87088444157521,1.0954559807553,0.625194665008827,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"111WE1050_6.12.13_1",0.534538411878632,1.02628081642796,1.21471351161788,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111WE1071_7.26.12_1",2.13815364751452,1.13320756532507,0.867901982571171,1.03312159709619,0.8625,1.05937195602765,1.04636519174737
"111WER003_6.10.14_1",0.267269205939316,1.11241719893171,1.59805264383966,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111WER008_7.23.12_1",0.133634602969658,1.11674523391466,0.928610609901906,1.03312159709619,0.985714285714286,1.12338234611995,1.04636519174737
"111WER159_10.19.09_1",0.267269205939316,0.42906856440199,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111WER159_5.21.09_1",0.133634602969658,0.42906856440199,1.0407725441176,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"111WER159_6.24.09_1",0.133634602969658,0.0664754113862195,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111WER159_8.3.09_1",0.267269205939316,0.610365140909875,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"111WER159_9.16.09_1",0,0.42906856440199,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"112PS0157_7.12.11_1",0.400903808908975,1.12129185652301,0.771954685253535,0.845281306715064,1.10892857142857,1.12338234611995,1.04636519174737
"113GAR010_6.8.09_1",0,0.719143086814606,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
