"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"201","SMC00684","SMC00684_06272011_BMI_RWB_1","6/27/11",0.44435759,0.42906154,0.43670957,34.09698,-118.02373,-20,0,-0.99,-21,-5,35.62,-29,96.33,-70,-13.5,-43,5,0,0,26.5,6.25,1,-63,14.8,0,42,63.5,-0.045,-0.84,-13.5
"202","SMC00710","SMC00710_05192009_BMI_RWB_1","5/19/09",0.78953594,0.5304247,0.65998032,32.88934,-117.20028,-118.5,-0.005,-0.37,24,1,104.69,-7,89.25,-24,-360.5,-40,2,2,0,-21.5,124.5,-1,-38.5,87.5,0,75,114,0,-0.035,-33
"203","SMC00748","SMC00748_06212011_BMI_RWB_1","6/21/11",0.23429339,0.31867358,0.27648349,34.07548,-118.0788,-60,0.05,-0.58,-15,-8,81.22,-26,323.34,-21,-30,-1,1,-1,0,-4,-46,0,-45,25.82,0,31,-5,-1.03,0.45,-11
"204","SMC00827","SMC00827_06152009_BMI_RWB_1","6/15/09",1.24870745,0.78695006,1.01782875,34.55734,-119.18833,0,-0.01,-0.04,0,0,4.925,0,3.47,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,-0.01,-0.2,0
"205","SMC00873","SMC00873_04122017_BMI_RWB_1","4/12/17",0.73483131,0.38448802,0.55965967,33.59849,-117.62668,-16,0,0.09,-6,2,8.24,-47,47.54,-0.5,-77,-1.5,0,0,-0.5,0,17,0,-37,11.68,0,35,70,0,-0.93,-92
"206","SMC00899","SMC00899_07122011_BMI_RWB_1","7/12/11",0.3389655,0.29779591,0.3183807,33.71747,-117.7888,120.5,-0.225,-0.215,-65.5,NA,NA,NA,75.26,-121,-359,-206,0,1.5,0.5,-64,90.5,-33,-83,19.97,0,85,92,-0.24,-0.26,15
"207","SMC00911","SMC00911_06042009_BMI_RWB_1","6/4/09",1.2731145,0.72741732,1.00026591,34.50797,-119.29854,0,0,0,0,0,0.51,0,0.46,0,0,0,0,0,0,0,0,0,0,-0.05,0,0,0,0,-0.02,0
"208","SMC00924","SMC00924_05242017_BMI_RWB_1","5/24/17",0.90842002,0.9201868,0.91430341,34.22394,-118.18053,-8,0,0.01,-2,-3.5,0.305,0,2.14,0,-117.5,-112,0,0,0,0,10.5,23.5,-17,0.36,-0.04,17,17,0.12,0.06,-4
"209","SMC00957","SMC00957_06212010_BMI_RWB_1","6/21/10",0.94796634,0.61961235,0.78378935,33.96195,-117.37075,54.5,-0.065,-0.01,27,-5,317.69,0,114.99,0,-356.5,-1,0,0.5,0,-14,117,0,0,68.89,-0.07,0,11,-0.13,-0.11,-11
"210","SMC00958","SMC00958_07192011_BMI_RWB_1","7/19/11",0.20542871,0.28885329,0.247141,33.82532,-117.99894,-31,0,0.07,-24,NA,NA,NA,80.14,0,-35,-11,0,0,-0.5,0,-0.5,-10.75,-51.5,29.34,0,38,60,0,-0.985,-31.5
"211","SMC01040","SMC01040_06092009_BMI_RWB_1","6/9/09",1.30834475,1.07874941,1.19354708,34.30553,-118.15792,0,-0.01,-0.02,0,-0.5,-0.215,-1,-0.06,-0.5,0,0,0,0,0,0,0,0,-1,-0.14,0,0,0,-0.03,-0.04,0
"212","SMC01046","SMC01046_05212009_BMI_RWB_1","5/21/09",0.78454047,0.50950066,0.64702057,32.79509,-117.18494,-33,-0.99,0.42,-5,-1,0.59,-34,84.07,-7,-57,-24,-1,0.5,0,0,-6.25,0,-8.5,14.01,0,8.5,18.5,2.325,0.785,-20
"213","SMC01096","SMC01096_06142016_BMI_RWB_1","6/14/16",0.84594559,0.67925694,0.76260127,34.28465,-118.29343,-1,-0.04,0,-1,0,5.75,-1,3.54,0,-4,0,0,0,0,0,0,0,-1,-0.07,0,0,0,-0.12,-0.05,-1
"214","SMC01155","SMC01155_05122009_BMI_RWB_1","5/12/09",1.22660656,0.76985381,0.99823018,33.7606,-117.67949,-1,0,0.02,-1,0,0.01,-1,-0.01,0,0,0,0,0,0,0,0,0,-1,-0.04,0,0,0,0,-0.105,-1
"215","SMC01161","SMC01161_05272010_BMI_RWB_1","5/27/10",1.27034609,0.71096849,0.99065729,33.44661,-117.25532,-0.5,0.01,-0.005,-64,NA,NA,NA,2.86,0,0,0,0,0,0,0,0,0,-47,4.01,0,0,-1,0,-0.01,-15
"216","SMC01172","SMC01172_06242009_BMI_RWB_1","6/24/09",0.86392761,0.7613027,0.81261515,34.0816,-118.85826,-26,0,0.02,-2,NA,NA,NA,0.01,0,-22.5,0,0,0,0,0,11.5,0,-62,0.2,-0.29,0,-29,0.09,0.23,-2
"217","SMC01196","SMC01196_07142010_BMI_RWB_1","7/14/10",0.84910302,0.69643069,0.77276685,34.27835,-118.02952,NA,NA,NA,-1,NA,NA,NA,0,-1,0,0,0,0,0,0,0,0,-0.5,-0.03,0,0,-3,0,0.05,3
"218","SMC01215","SMC01215_07132011_BMI_RWB_1","7/13/11",1.07981054,0.65482538,0.86731796,34.33968,-119.06784,0.5,3.87,5.465,-4,1,622.155,0,462.83,0,0,0,0,0,0,0,0,0,-4,238.48,0,0,0,0.18,-9.9,-1
"219","SMC01248","SMC01248_07262011_BMI_RWB_1","7/26/11",1.20295675,0.9416474,1.07230208,34.25895,-117.74499,0,0,0,0,NA,NA,NA,0.75,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0
"220","SMC01257","SMC01257_06162011_BMI_RWB_1","6/16/11",0.8785796,0.48710971,0.68284466,33.60842,-117.61859,-7,0,0.06,-13.5,-5,8.4,-47,47.07,-1,-66,-0.5,-1,0,-0.5,0,16,0,-63,15.9,0,45.5,59,0,-3.02,-91
"221","SMC01260","SMC01260_07162012_BMI_RWB_1","7/16/12",0.59636896,0.42371882,0.51004389,34.06502,-117.97473,0,-3.43,-4.41,-142,0,-96.74,-27,879.39,-0.5,-1,0,0,-1,0,0,-0.25,0,-1.5,352.28,-0.01,10,16.5,-2.34,-6.27,-5
"222","SMC01320","SMC01320_06072010_BMI_RWB_1","6/7/10",0.7722652,0.43048171,0.60137346,34.29856,-118.25082,-2,-0.07,-0.035,0,1,2.72,0,0.28,-0.5,0,-4,0,0,0,-0.25,0,0,-1,-0.81,0,0,0,-0.09,-0.06,0
"223","SMC01341","SMC01341_06222009_BMI_RWB_1","6/22/09",0.33663512,0.36124504,0.34894008,33.94614,-117.5621,NA,NA,NA,83,NA,NA,NA,3013.98,NA,-254,-1,NA,6,-1,NA,44,17.5,NA,NA,NA,NA,NA,NA,NA,-2
"224","SMC01358","SMC01358_06212011_BMI_RWB_1","6/21/11",0.51395308,0.27796493,0.39595901,33.90965,-118.24673,-52,0,-0.01,-27,NA,NA,NA,15.32,0,-30,-16,0,1,-2.5,0,6.5,-24.75,-91.5,3.08,0,44.5,82.5,0,0.02,-37
"225","SMC01413","SMC01413_07092012_BMI_RWB_1","7/9/12",1.00263957,0.88071249,0.94167603,33.30552,-116.80627,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","SMC01424","SMC01424_07012009_BMI_RWB_1","7/1/09",0.80009541,0.90198083,0.85103812,34.24075,-117.81585,0,-0.015,-0.015,0,NA,NA,NA,-0.01,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,-0.01,-0.01,0
"227","SMC01452","SMC01452_07152010_BMI_RWB_1","7/15/10",0.43924677,0.34387936,0.39156307,34.09095,-118.06675,NA,NA,NA,-19,NA,NA,NA,7.74,-56.5,-43,-65,4.5,0,3.5,7,11,2.5,-54.5,1.31,0,37.5,41,-0.08,-0.18,-10
"228","SMC01454","SMC01454_07162012_BMI_RWB_1","7/16/12",0.8650202,0.57989917,0.72245968,33.95504,-117.86127,-7.5,0,-0.035,-9.5,-9,9.5,-28,56.71,-0.5,-29.5,0,-0.5,0,0,0.5,0,0,-56.5,9.315,0,41,52.5,0,-0.08,-10.5
"229","SMC01504","SMC01504_06282011_BMI_RWB_1","6/28/11",0.89372278,0.89703759,0.89538019,34.25327,-117.71385,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","SMC01544","SMC01544_06142016_BMI_RWB_1","6/14/16",1.0232998,0.66225542,0.84277761,34.29729,-118.24843,-2,-0.07,-0.11,0,1,2.75,0,0.29,-1.5,-2,-1.5,0,0,-0.5,0,0,-57.5,0,-0.81,0,0,0,-0.09,-0.09,-1
"231","SMC01550","SMC01550_06252009_BMI_RWB_1","6/25/09",0.64799035,0.64148822,0.64473928,34.05626,-118.84901,-58,0,0.37,-2,NA,NA,NA,0.11,0,-23,0,0,0,0,0,11.5,0,-62,0.24,-0.53,-2,-5,-0.23,-0.7,-33
"232","SMC01567","SMC01567_06092010_BMI_RWB_1","6/9/10",0.92940467,0.38983584,0.65962025,34.50959,-119.38373,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","SMC01606","SMC01606_05262009_BMI_RWB_1","5/26/09",0.89393933,0.51186241,0.70290087,32.84198,-117.23481,163.5,-0.03,0.115,-168.5,1,50.51,-8,27.34,-18,-361,-75,1,0,0.5,1.25,129,36.25,-8.5,34.885,0,133,77.5,-0.98,-0.65,-27
"234","SMC01640","SMC01640_07082019_BMI_RWB_1","7/8/19",0.58790691,0.6285063,0.6082066,34.15335,-118.69679,NA,NA,NA,NA,NA,NA,NA,0,-362,0,0,0,0,0,144,0,0,NA,0,NA,0,NA,NA,NA,NA
"235","SMC01656","SMC01656_06062012_BMI_RWB_1","6/6/12",0.8489048,0.53549199,0.69219839,34.15633,-118.53627,3.5,0,0.08,-20,-3.5,0.775,-33,21.56,0,-21,0,0,0,0,0,0,0,-90,3.16,0,-4,12,0,0.125,-8.5
"236","SMC01662","SMC01662_07092012_BMI_RWB_1","7/9/12",0.70428368,0.4520958,0.57818974,33.9248,-117.95665,-33.5,-0.01,-0.025,-29,-19,5.08,-30,139.59,0,-30.5,0,0,0.5,0,0,0.5,-19.5,-74.5,33.875,0,35.5,59,0,-1.855,-90
"237","SMC01692","SMC01692_06202011_BMI_RWB_1","6/20/11",0.98409086,0.62351203,0.80380144,34.19798,-118.16972,NA,NA,NA,0,NA,NA,NA,0,0.5,0,-340,0,0,4.5,0,0,154.25,0,0,0,0,4,0,0,-4
"238","SMC01694","SMC01694_06282010_BMI_RWB_1","6/28/10",0.35812668,0.42016909,0.38914789,33.92,-117.90272,-19,0,-0.32,-66,NA,NA,NA,53.59,0,-39,-47,0,1.5,1,0,16.75,16,-12,1.39,0.015,-3,20,0.18,-0.7,-44
"239","SMC01726","SMC01726_06302010_BMI_RWB_1","6/30/10",0.6683719,0.51140875,0.58989032,33.86351,-117.98816,-4,-1.38,-8.45,-185,NA,NA,NA,667.48,0,-11,0,0,-1,0,-1,-0.5,0,-0.5,197.96,-0.025,33,28,-1.095,-2.185,-12
"240","SMC01748","SMC01748_05212014_BMI_RWB_1","5/21/14",0.74743873,0.63704813,0.69224343,34.28747,-118.82744,2,0.33,3.2,-7.5,-1.5,80.21,-38,268.21,-7.5,-80,-14,0.5,0,0,2,-43.5,7.5,-34.5,111.29,0,19.5,34,0.03,28.04,-13
"241","SMC01772","SMC01772_07112012_BMI_RWB_1","7/11/12",0.67352333,0.51898804,0.59625569,34.11001,-118.1228,13,0,-0.05,-15.5,1,1.71,-13,5.43,-26,-42,-42,0,0,0,-0.25,-0.25,1,-47.5,0.9,0,33.5,42,0,0.03,-52
"242","SMC01808","SMC01808_06132011_BMI_RWB_1","6/13/11",0.93471678,0.68979277,0.81225478,34.3094,-118.07316,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.005,0
"243","SMC01860","SMC01860_05282009_BMI_RWB_1","5/28/09",0.64311282,0.50989025,0.57650154,34.224,-118.97911,149,-0.2,-0.23,-123.5,NA,NA,NA,252.53,-207,-362.5,-212,3,0,4,18,128.5,-6,-51,243.75,0,162,-54,-0.355,1.645,20
"244","SMC01912","SMC01912_07122012_BMI_RWB_1","7/12/12",0.39806072,0.39057908,0.3943199,34.23429,-118.60295,62,0,0.01,-37,NA,NA,NA,5.21,0,-13,0,0,0.5,0,0,-1.75,-59,-81,-0.12,0,53,43,0,-0.07,15
"245","SMC01934","SMC01934_06152012_BMI_RWB_1","6/15/12",0.69113914,0.44541211,0.56827563,33.49,-117.66595,-13,1.315,23.435,-12,NA,NA,NA,240.68,-22,-192.5,-25,0,5,-1,0,2.5,0,-50,-95.25,0,43,81,20.79,54.46,-3
"246","SMC01960","SMC01960_05212014_BMI_RWB_1","5/21/14",0.63499858,0.53327317,0.58413588,34.26554,-118.75916,-86,0,0.64,-26,NA,NA,NA,115.98,0,-46,-6,0,2.5,0,0,15.75,-1,-45,15.26,0,30,-2,0,-2.72,-19
"247","SMC01987","SMC01987_06152012_BMI_RWB_MCM_1","6/15/12",1.08178093,0.56113256,0.82145675,33.59028,-117.71185,-61.5,0.005,-0.275,15,1,2.41,-28,94.75,-10,-175.5,-67,1,1,1,-10.75,46,-35,-13,8.99,0,35,115,0,0.12,-41
"248","SMC01990","SMC01990_07082014_BMI_RWB_1","7/8/14",0.72895302,0.59788416,0.66341859,32.79653,-117.11327,73,-1.48,-0.705,18.5,0,25.35,-8,30.11,-10.5,-359,-7,0,0,0,12.5,98,-0.25,-5.5,36.035,-0.005,46,75,-0.315,-0.39,-28
"249","SMC02028","SMC02028_07122012_BMI_RWB_1","7/12/12",0.8052997,0.53114098,0.66822034,34.12868,-118.16553,-26,0.225,0.585,-8,0,-0.54,-59,59.63,-17.5,-9,-35,1,0,0,5.25,-31.5,0,-12.5,30.55,0,14,26,-1.85,-0.405,-22
"250","SMC02075","SMC02075_07172012_BMI_RWB_MCM_1","7/17/12",0.91405806,0.78069075,0.84737441,34.6719,-119.03758,0,0,0,-2,NA,NA,NA,0.1,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0
"251","SMC02088","SMC02088_06182018_BMI_RWB_1","6/18/18",1.10049897,0.77230682,0.9364029,34.30226,-118.25959,10,0,0,-44,1,9.39,3,7.8,0,-120,-119,0,0,-1,0,33.25,42,-12,4.71,-0.04,-15,-51,0,0.2,-3
"252","SMC02092","SMC02092_06182018_BMI_RWB_1","6/18/18",1.27891558,0.75326017,1.01608787,34.27948,-118.20684,NA,NA,NA,0,NA,NA,NA,0,0,0,0.5,0,0,0,0,0,-0.5,-1,-0.005,0,0,0,0,0,-1
"253","SMC02139","SMC02139_07172012_BMI_RWB_1","7/17/12",1.15967782,1.05087864,1.10527823,34.6714,-119.01717,0,0,0,-2,NA,NA,NA,0.03,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","SMC02152","SMC02152_07142010_BMI_RWB_1","7/14/10",0.61926361,0.54884563,0.58405462,34.09801,-118.7217,-31,0,0.37,14,NA,NA,NA,198.46,0,-66,-68,0,0.5,0,0,13.5,13,-81,48.95,-0.45,21,-16,0.36,-0.67,-18
"255","SMC02206","SMC02206_07192011_BMI_RWB_1","7/19/11",0.56476926,0.45802702,0.51139814,33.87098,-117.85002,-20.5,0,-0.07,-9,-9,16.59,-28,28.12,-19,-43,-70.5,0,-1,1,-1,-37.5,20.75,-35.5,10.275,0,34.5,52,-0.02,-0.995,-18.5
"256","SMC02228","SMC02228_06232009_BMI_RWB_1","6/23/09",0.8439972,0.51336926,0.67868323,34.06933,-118.22427,-4.5,-8.71,-13.895,11.5,0,-2294.04,-9,4471.13,-1,-2.5,0,-1,0,0,0,0,0,10,987.72,-0.1,-1,-25,-7.84,-27.16,-6
"257","SMC02270","SMC02270_06302010_BMI_RWB_1","6/30/10",0.82903051,0.44125561,0.63514306,33.79573,-117.77241,-35,0,0.01,18.5,NA,NA,NA,0.46,0,-353,0,0,5,0,0,96.5,0,-30.5,0.365,0,40.5,31.5,0.015,0.065,15
"258","SMC02302","SMC02302_07152013_BMI_RWB_1","7/15/13",0.12843705,0.26301733,0.19572719,33.8153,-118.04128,-7,0.005,0.5,15,NA,NA,NA,101.7,-60,-286.5,-23,5,-1,1,42,34.25,-74.5,-43,62.66,0,43,64,0,-1.6,-60
"259","SMC02436","SMC02436_05282009_BMI_RWB_1","5/28/09",0.76269697,0.45728792,0.60999244,34.26279,-118.97199,161.5,-0.215,-0.14,-110.5,NA,NA,NA,310.35,-211,-363,-216,1,0.5,5,21.5,121.75,17.5,-85,117.37,0,162,-42,5.905,4.165,16
"260","SMC02536","SMC02536_06292011_BMI_RWB_1","6/29/11",0.67000537,0.53014507,0.60007522,34.26861,-118.6736,-95,0,-0.33,-12,NA,NA,NA,20.31,0,-30.5,-2,0,0,0,-0.5,11.25,0,-65,2.06,-0.01,-1,-11,0.2,-0.7,-43
"261","SMC02568","SMC02568_08022018_BMI_RWB_1","8/2/18",1.235406,0.94169206,1.08854903,34.27866,-118.22031,-10,0.01,0.015,-2,NA,NA,NA,0,0,0,3.5,0,0,1,0,0,-10,0,0,-0.03,0,0,0.01,1.5,-8
"262","SMC02591","SMC02591_07212011_BMI_RWB_1","7/21/11",0.97568934,0.89486457,0.93527696,34.51783,-119.37846,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","SMC02712","SMC02712_06072012_BMI_RWB_1","6/7/12",1.25105429,0.72745528,0.98925479,34.36179,-118.30348,-1,0,0,-1,NA,NA,NA,0,-30,0,0,-1,0,0,-4.5,0,0,-46,0,0,0,0,0,0,0
"264","SMC02884","SMC02884_05272014_BMI_RWB_1","5/27/14",0.74282499,0.54651641,0.6446707,34.21749,-118.98533,150,-0.21,-0.75,-124,NA,NA,NA,357.27,-212,-271,-210,1,0,3,21,114,18,-50.5,250.53,0,162,-54.5,-0.365,1.95,20
"265","SMC02902","SMC02902_08022011_BMI_RWB_1","8/2/11",1.00892269,0.5428412,0.77588195,32.94907,-117.06443,157,0.17,0.615,-46.5,1,21.35,-9,67.94,-2,-358,-12,0,0,0,0,129,-7,-0.5,49.625,-0.005,90.5,12.5,-0.215,-0.295,-13
"266","SMC02972","SMC02972_07182012_BMI_RWB_1","7/18/12",1.19086766,0.94344805,1.06715785,34.24957,-118.0755,-7,0,0.01,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-4
"267","SMC02984","SMC02984_06232010_BMI_RWB_1","6/23/10",0.5736453,0.51334848,0.54349689,34.26528,-118.75053,-15,0,-0.34,-69,NA,NA,NA,175.63,0,-43,0,0,0.5,0,0,21,0,-81,19.66,-0.18,20,26,-0.23,0.2,-57
"268","SMC03011","SMC03011_06132013_BMI_RWB_1","6/13/13",0.78270125,0.50231064,0.64250594,33.6145,-117.6955,-18,0.01,0.26,-45,NA,NA,NA,80.61,-6,-64.5,-24,-0.5,0,0,-32.5,-2,0,-70,-2.48,0,47,87,0,3.13,-18
"269","SMC03216","SMC03216_07272011_BMI_RWB_1","7/27/11",0.98151736,0.95047688,0.96599712,34.28092,-117.84093,-1,-0.01,-0.02,0,NA,NA,NA,-0.02,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,-0.13,-0.25,-1
"270","SMC03268","SMC03268_05272014_BMI_RWB_1","5/27/14",0.70731384,0.52491091,0.61611238,34.16255,-119.06301,166.5,-0.345,-0.185,-123,NA,NA,NA,458.31,-213,-363,-223,1,0.5,2,20.5,121.75,-1,-78.5,299.39,0,154,-44,8.995,13.485,22
"271","SMC03280","SMC03280_08112011_BMI_RWB_1","8/11/11",0.8876003,0.95729659,0.92244845,34.25685,-117.85652,-1,-0.03,-0.02,0,-7,2.52,0,0.03,0,-1,0,0,0,0,0,0,0,0,-0.04,0,0,0,-0.03,-0.38,0
"272","SMC03304","SMC03304_06292011_BMI_RWB_1","6/29/11",0.67124048,0.5125945,0.59191749,34.28829,-118.72312,NA,NA,NA,NA,NA,NA,NA,0,-363,0,-363,0,0,0,144,0,144,NA,0,NA,0,NA,NA,NA,NA
"273","SMC03438","SMC03438_07022012_BMI_RWB_1","7/2/12",1.01601966,0.63432898,0.82517432,33.93708,-117.79252,-64,0,-0.32,-3,NA,NA,NA,7.29,0,-28.5,0,0,0.5,0,0,9.25,0,-46,-0.92,-0.26,-5,-4,0.46,-0.7,-15
"274","SMC03523","SMC03523_06112013_BMI_RWB_MCM_1","6/11/13",0.72603365,0.44433776,0.5851857,33.58478,-117.66437,-36,0.02,-0.33,-5,-8,-2.41,-63,64.45,0,-179.5,-30,0,0,-0.5,0,6.75,-41.75,-48,-9.9,0,61,90,0,-3.87,-92
"275","SMC03944","SMC03944_07122010_BMI_RWB_1","7/12/10",0.44491679,0.40584806,0.42538242,34.14271,-118.75016,-13,0,0.04,-2,NA,NA,NA,5.87,-1,-37,-33,0,0.5,0,0,17,11,-77,-1.85,-0.75,-1,-5,0.21,0.2,-4
"276","SMC03984","SMC03984_07022018_BMI_RWB_1","7/2/18",1.1624198,0.98248705,1.07245343,34.24613,-117.90186,0,-0.05,-0.05,0,0,0.01,0,-0.03,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,-0.05,0
"277","SMC04000","SMC04000_07302012_BMI_RWB_1","7/30/12",1.31439109,0.75747037,1.03593073,34.23282,-117.74777,0,0,0,-1,NA,NA,NA,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","SMC04008","SMC04008_06192012_BMI_RWB_1","6/19/12",1.11015265,0.65292474,0.8815387,34.28342,-118.80803,0,0.11,0.94,-44,0,101.59,-61,238.77,-9.5,-50,0,0.5,0,0,32.5,-43.5,0,-49.5,61.405,0,26,37,0,-2.63,-90
"279","SMC04134","SMC04134_07262011_BMI_RWB_1","7/26/11",0.86183352,0.67833534,0.77008443,32.82874,-117.05243,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,0,0,0,0,0
"280","SMC04175","SMC04175_06112009_BMI_RWB_1","6/11/09",0.95088295,0.82403481,0.88745888,34.40835,-119.27642,-145,-2.47,-5.45,-49,NA,NA,NA,36.52,0,0,0,0,0,0,0,0,0,-5,12.47,0,0,0,-0.18,-0.06,-1
"281","SMC04204","SMC04204_07112012_BMI_RWB_1","7/11/12",1.20064581,0.7258856,0.96326571,34.20358,-118.01853,-31,-0.02,0,-9,NA,NA,NA,0.27,0,-115.5,0,0,0,0,0,-55,0,-23,0.01,0,0,0,-0.51,0,-25
"282","SMC04239","SMC04239_06112009_BMI_RWB_1","6/11/09",1.05528319,0.68769548,0.87148934,34.3608,-119.31114,0.5,0.17,0.18,-24,NA,NA,NA,39.45,0,0,0,0,0,0,0,0,0,-3,33.06,0,0,0,-0.6,-0.03,-1
"283","SMC04264","SMC04264_07092010_BMI_RWB_1","7/9/10",0.56215127,0.52688053,0.5445159,34.13,-118.7548,0,0.01,0.32,-10.5,NA,NA,NA,92.67,-20,-87,-7,0,-1,0,-4.5,-9,-1,-53.5,16,0,-3,41,0,-1.605,-8.5
"284","SMC04294","SMC04294_07112013_BMI_RWB_1","7/11/13",1.05454853,0.65587449,0.85521151,32.93776,-117.14172,-15,-0.8,-1.1,-19,0,23.64,-9,161.81,-1,-355,-5,0,1,-0.5,-1,125.5,-10.5,0.5,78.23,0,47,48.5,-0.49,-0.775,-26.5
"285","SMC04308","SMC04308_06172009_BMI_RWB_1","6/17/09",1.01694941,0.56802958,0.79248949,34.19349,-118.9083,52,-0.02,-0.04,-192,NA,NA,NA,125,0,-126.5,0,0,0,0,0,22.25,0,-123,78.95,-0.04,35,2,-0.195,-1.16,-20.5
"286","SMC04383","SMC04383_05192014_BMI_RWB_1","5/19/14",0.97379819,0.63052672,0.80216245,34.50224,-119.35602,0,0,0,-1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0
"287","SMC04426","SMC04426_07252011_BMI_RWB_1","7/25/11",0.76693639,0.90395482,0.83544561,33.00696,-116.66995,0,-0.005,-0.005,0,0,0.32,0,0.53,0,-8,0,0,0,0,0,-98,0,0,-0.01,0,0,0,0,0.005,0
"288","SMC04682","SMC04682_07252011_BMI_RWB_1","7/25/11",1.20418944,1.1006195,1.15240447,32.97115,-116.64814,NA,NA,NA,-2,NA,NA,NA,0,0,0,-26.5,0,0,1,0,0,-8,-2,-0.01,0,0,0.5,0,-0.045,-0.5
"289","SMC04749","SMC04749_06232009_BMI_RWB_1","6/23/09",0.63519592,0.59210016,0.61364804,33.85826,-117.21321,104.5,0.03,0.07,-188,-6,-18.74,-12,59.54,0,-141,0,0,1,0,0,6,0,6,36.7,0,0,-10,-0.02,-0.06,-57
"290","SMC04750","SMC04750_07052011_BMI_RWB_1","7/5/11",1.18630752,0.82384953,1.00507852,34.041,-118.58149,-93,0,0.14,-12,NA,NA,NA,10.16,0,-32,-1,0,0,0,0,40.5,0,-72,-233.06,-0.33,-2,35,-0.17,0.02,-16
"291","SMC04756","SMC04756_05212014_BMI_RWB_1","5/21/14",0.7679303,0.5397062,0.65381825,34.27092,-118.9269,171,-0.16,-0.05,-123,NA,NA,NA,226.53,-215,-364,-228,2,0,2,-1,124,-1,-75,89.9,0,162,-45,0.89,13.495,21
"292","SMC04806","SMC04806_07112013_BMI_RWB_1","7/11/13",0.91814426,0.61667709,0.76741067,32.89036,-117.19358,-143,-0.005,-0.3,43.5,-2,57.255,-27,100.74,-29,-362.5,-33,2,1.5,0,-21.5,143.5,-10.5,-22,35.855,0,75,123,-0.83,0.23,-35
"293","SMC04880","SMC04880_06062012_BMI_RWB_1","6/6/12",1.21707806,0.76631724,0.99169765,34.30884,-118.09829,-5,0,0,-10,NA,NA,NA,0,0,0,0,0,0,0,0,-5,0,-41,0,0,0,0,0,0,0
"294","SMC05146","SMC05146_07102012_BMI_RWB_1","7/10/12",1.08835417,0.89567969,0.99201693,32.84526,-116.61346,-1,0,0,0,NA,NA,NA,0.87,-0.5,-30,-1,0,0,0,0,0,0,0,-0.015,0,0,0.5,0,-0.38,-0.5
"295","SMC05199","SMC05199_07062011_BMI_RWB_1","7/6/11",1.13119564,0.88341945,1.00730755,34.40412,-119.28071,-144,-3.06,-0.145,-2,NA,NA,NA,30.31,0,0,0,0,0,0,0,0,0,0,15.57,0,0,0,-0.08,-0.09,0
"296","SMC05230","SMC05230_07022012_BMI_RWB_1","7/2/12",0.84818492,0.52537195,0.68677844,33.87308,-117.75077,130,-2.71,-1.82,-76,NA,NA,NA,5519.14,0,-356,-108,0,0,0,0,138,-16.5,-1,1410.62,0,180,26.5,-16.42,530.95,-83
"297","SMC05296","SMC05296_06262012_BMI_RWB_1","6/26/12",1.09967795,0.90666885,1.0031734,34.55457,-118.77525,-3,0,-0.01,0,0,11.25,-61,5.82,0,-1,0,0,0,0,0,0,0,0,-0.39,0,0,0,-0.01,-0.675,0
"298","SMC05402","SMC05402_07282011_BMI_RWB_1","7/28/11",0.99684621,0.86239896,0.92962258,32.80468,-116.57311,0,-0.16,-0.02,-4,-1,15.4,-2,6.27,-3,0,-13,0,0,-3,-14,0,0,-3,1.29,0,-1,-6,-0.12,-6.37,-3
"299","SMC05423","SMC05423_06102010_BMI_RWB_1","6/10/10",0.97404932,0.52828906,0.75116919,34.28649,-119.30791,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
