"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"73","404S16516","404S16516_05182009_BMI_RWB_1","5/18/09",0.61217202,0.59635442,0.60426322,34.12998,-118.75648,-23.6666666666667,0.0688888888888889,-0.11,-1.6,7,15.275,-19.5,73.59,-7.5,-57.9,-35.25,-0.5,1.9,-0.25,-18.75,3.75,25.875,-37,24.5306666666667,0,35.4,63.4,1.054,2.76066666666667,-28
"74","404S17266","404S17266_05192009_BMI_RWB_1","5/19/09",0.80328807,0.55965578,0.68147192,34.10741,-118.7118,-15.1304347826087,0.00521739130434783,0.27,1.34782608695652,NA,NA,NA,31.73,0,-35.9166666666667,-4.6,0,1.33333333333333,0.2,0,16.0416666666667,0.5,-19.6521739130435,9.29217391304348,-0.43304347826087,21,32.5652173913044,0.3,0.621304347826087,-11.5652173913043
"75","404S17664","404S17664_05202009_BMI_RWB_1","5/20/09",0.61386252,0.52520388,0.5695332,34.14994,-118.6976,-14.5652173913043,0.00391304347826087,0.295652173913043,-2.52173913043478,NA,NA,NA,14.51,0.333333333333333,-34.4166666666667,-0.2,0,1.66666666666667,0,-0.333333333333333,11.625,0,-19.5652173913043,1.33521739130435,-0.393913043478261,17.0434782608696,32.4347826086956,0.231304347826087,0.129565217391304,-15.3913043478261
"76","404S22464","404S22464_05192009_BMI_RWB_1","5/19/09",0.62048115,0.50348232,0.56198173,34.12676,-118.70685,-16.2173913043478,0.00608695652173913,0.306521739130435,-1.08695652173913,NA,NA,NA,28.4,0,-37.5,-0.6,0,1.16666666666667,0,0,17.4166666666667,0,-21.695652173913,4.92478260869565,-0.384347826086957,20.6086956521739,35.8260869565217,0.220434782608696,0.208695652173913,-15.2173913043478
"77","404S25668","404S25668_06232010_BMI_RWB_1","6/23/10",0.45160413,0.66033222,0.55596817,34.12139,-118.70914,-11.5217391304348,0.00434782608695652,0.319130434782609,-3.69565217391304,NA,NA,NA,28.57,0,-36.8333333333333,-1.4,0,1.08333333333333,-0.4,0,11.75,4.5,-24.2173913043478,4.80913043478261,-0.388695652173913,20.5217391304348,34.8695652173913,0.21695652173913,0.29,-14.3478260869565
"78","404S26868","404S26868_06262012_BMI_RWB_1","6/26/12",0.75093391,0.71165834,0.73129612,34.09675,-118.71737,-16.8260869565217,0.0169565217391304,0.279130434782609,0.391304347826087,NA,NA,NA,34.04,0,-36.5,-0.6,0,1.41666666666667,0,-7,7.125,0,-20.3478260869565,7.16304347826087,-0.393636363636364,20.7391304347826,35.2173913043478,0.11304347826087,-0.88,-14.4782608695652
"79","404S28068","404S28068_06202012_BMI_RWB_1","6/20/12",0.65591767,0.56609057,0.61100412,34.13936,-118.70366,-16,0.00347826086956522,0.27,0.739130434782609,NA,NA,NA,16.75,0.333333333333333,-35.5,-0.2,0,1.75,0,-0.333333333333333,15.0833333333333,-0.1,-18.3478260869565,1.79086956521739,-0.370869565217391,19.0869565217391,32.5652173913044,0.181304347826087,0.23695652173913,-13.4782608695652
"80","404S28270","404S28270_06182012_BMI_RWB_1","6/18/12",0.61848048,0.51923379,0.56885714,34.13663,-118.75725,-37.25,0.02,0.0825,1.14285714285714,7,14.05,-19,60.17,-7,-57,-34,-0.5,2.66666666666667,-0.25,-18.75,5.38888888888889,26,-42.7142857142857,5.13642857142857,0,43.8571428571429,73.1428571428571,-0.115,-0.862857142857143,-29.2857142857143
"81","404S32468","404S32468_06262012_BMI_RWB_1","6/26/12",0.76755326,0.5275603,0.64755678,34.0999,-118.72304,-30.4347826086957,0.00608695652173913,0.132173913043478,0.478260869565217,NA,NA,NA,183.33,0.333333333333333,-45.8333333333333,-0.4,0,1.58333333333333,0,-0.333333333333333,17.2083333333333,0,-22.0869565217391,48.2160869565217,-0.320952380952381,22.5652173913043,50.0869565217391,-0.179565217391304,-3.77652173913043,-27.5217391304348
"82","404S34120","404S34120_06212012_BMI_RWB_1","6/21/12",0.74064526,0.43919335,0.5899193,34.16558,-118.78918,3,0,0.02,-8.3,NA,NA,NA,11.59,-4,-228.8,-35,0,2.7,-0.25,-7.5,25.65,28,-48.9,1.058,0,40.6,57.6,0.157,0.326,-17
"83","404S35270","404S35270_06202012_BMI_RWB_1","6/20/12",0.90200056,0.6416907,0.77184563,34.13325,-118.70656,-15.7391304347826,0.00434782608695652,0.285652173913043,-0.0869565217391304,NA,NA,NA,26.17,0.333333333333333,-37.75,-0.4,0.333333333333333,1.33333333333333,0,-7.5,8.5,0,-20.695652173913,4.66217391304348,-0.340434782608696,20.6086956521739,35.6086956521739,0.137391304347826,0.0917391304347826,-15
"84","404S45622","404S45622_06032013_BMI_RWB_1","6/3/13",1.14528188,0.85645776,1.00086982,34.06149,-118.58534,-22.7826086956522,0.0369565217391304,0.68695652173913,10.2173913043478,NA,NA,NA,8.88,0,-24.25,-0.2,0,1,-0.2,0,25.625,3.1,-8.52173913043478,4.40217391304348,-0.311304347826087,18.7391304347826,30.0869565217391,0.352173913043478,-0.0904347826086956,-11.3478260869565
"85","405CE0280","405CE0280_07022018_BMI_RWB_1","7/2/18",1.14791261,0.65157175,0.89974218,34.23041,-117.74981,-0.125,0,0,0.0909090909090909,NA,NA,NA,0,0,0.6,0,0,0.3,0,0,5.95,0,0.166666666666667,0.0766666666666667,0,11.2,-0.166666666666667,0.00166666666666667,0.0683333333333333,0.0909090909090909
"86","405PS0030","405PS0030_07082015_BMI_RWB_1","7/8/15",1.06476871,0.6488247,0.8567967,34.23487,-117.80523,0,-0.025,-0.03,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.0990909090909091,0,0,0,0.39,0.5725,0
"87","405WE0777","405WE0777_06202001_BMI_CSBP_Trans_1","6/20/01",1.22327116,1.14574154,1.18450635,34.25461,-118.08523,-3.73684210526316,-0.01,0.0184210526315789,2.94736842105263,-1,0.18,0,0.24,0,-113.6,-109.25,0,1.2,0.75,0,36.1,39.5,-3.42105263157895,0.167368421052632,-0.0547368421052632,6.36842105263158,7.26315789473684,0.0210526315789474,0.268947368421053,-0.894736842105263
"88","407CE0092","407CE0092_04272004_BMI_RWB_1","4/27/04",0.38989811,0.25195626,0.32092719,34.27931,-119.22089,-36,0.00869565217391305,0.224347826086957,18.7826086956522,NA,NA,NA,0.14,-33,-128,-28.2,0,5.33333333333333,1,10.75,73.375,24.2,-36.9565217391304,0.504782608695652,-0.184347826086957,55.7391304347826,72.9565217391304,0.0608695652173913,1.63,-17.2173913043478
"89","407CE0220","407CE0220_05032006_BMI_RWB_1","5/3/06",0.44813332,0.42538158,0.43675745,34.28729,-119.21586,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,-0.0434782608695652,-1,0,0,0
"90","407CE0668","407CE0668_05222007_BMI_RWB_1","5/22/07",0.42151147,0.26984725,0.34567936,34.28231,-119.21909,-36,0.00869565217391305,0.224347826086957,18.7826086956522,NA,NA,NA,0.14,-33,-128,-28.2,0,5.33333333333333,1,10.75,73.375,24.2,-36.9565217391304,0.504782608695652,-0.184347826086957,55.7391304347826,72.9565217391304,0.0608695652173913,1.63,-17.2173913043478
"91","408BA0660","408BA0660_04272017_BMI_RWB_1","4/27/17",0.6407612,0.44047644,0.54061882,34.26784,-118.93781,162.5,-0.2175,-0.195,-94.75,NA,NA,NA,266.53,-212,-361.25,-224,2,1.625,3,0,132.625,18.5,-79,159.608888888889,0,97,-40,1.07,7.18,13
"92","408BA0836","408BA0836_06042014_BMI_RWB_MCM_1","6/4/14",0.49921918,0.55818325,0.52870122,34.19071,-119.0051,161.166666666667,-0.318333333333333,-0.288333333333333,-83.875,NA,NA,NA,315.21,-214,-361.333333333333,-218,0,1.66666666666667,2,43,116.333333333333,0,-52.5,204.956666666667,0,93.6666666666667,-55.5,-0.325,1.175,17.5714285714286
"93","408BA0916","408BA0916_05082008_BMI_RWB_1","5/8/08",0.98677149,0.58187625,0.78432387,34.23266,-118.95311,170.166666666667,-0.321666666666667,-0.281666666666667,-93.375,NA,NA,NA,179.77,-208,-359.555555555556,-220,3,2.77777777777778,4,18,118.166666666667,-6,-57.5,187.581111111111,0,91.7777777777778,-52.5,-0.34,1.92,16.2857142857143
"94","408CAL012","408CAL012_10302001_BMI_CSBP_Trans_1","10/30/01",0.73202817,0.5622054,0.64711679,34.27242,-118.78131,46.6666666666667,-0.055,0.06,-37.4666666666667,NA,NA,NA,121.73,-0.5,-113.181818181818,-0.2,0,1.72727272727273,0,0,42.2272727272727,0,40.3333333333333,73.97,-0.0477777777777778,79.6,33.5555555555556,-0.247777777777778,-4.22888888888889,-19.7777777777778
"95","408PS0032","408PS0032_05212008_BMI_RWB_MCM_1","5/21/08",0.68520605,0.56951694,0.6273615,34.1688,-119.05743,176.2,-0.58,-0.45,-94.5,NA,NA,NA,485.1,-214,-361.375,-222,1,1.375,3,22,132.625,15,-80,340.927777777778,0,93.3333333333333,-42.5,9.485,13.96,20.3333333333333
"96","408WE0547","408WE0547_07122000_BMI_CSBP_Trans_1","7/12/00",0.57194799,0.52345272,0.54770035,34.19094,-119.0859,NA,NA,NA,-88,NA,NA,NA,1,-262,-244.142857142857,-260,2,2.42857142857143,4,-1,71.2857142857143,-1,-212,-28.48,0,77.3333333333333,46,0,1.04,-3
"97","408WE0654","408WE0654_06132001_BMI_CSBP_Trans_1","6/13/01",0.57245645,0.51648834,0.5444724,34.16522,-119.09069,NA,NA,NA,-88.3333333333333,NA,NA,NA,3.9,-261,-191.285714285714,-142.5,3,2.71428571428571,4,21.5,73.7857142857143,-13,-104.5,22.6566666666667,0,49,12.5,0,0,-21
"98","408WE1039","408WE1039_05072002_BMI_RWB_1","5/7/02",0.266129,0.24113287,0.25363094,34.14743,-119.087,28.4347826086957,-0.000869565217391298,-0.229565217391304,-38.5217391304348,0.266666666666667,0.046,2,0.02,0.5,-3,-10,0,0,-0.333333333333333,0,-0.25,-8.83333333333333,-39.2608695652174,-0.534347826086957,0.0108695652173913,0.739130434782609,10.8260869565217,-0.49695652173913,0.0926086956521739,-10.0869565217391
"99","410CE0284","410CE0284_05042006_BMI_RWB_1","5/4/06",0.58420235,0.29408839,0.43914537,34.14944,-119.19111,10.7142857142857,-0.322142857142857,-0.44,-8.35,1,-73.62,-21,113.12,-0.333333333333333,-1.3,-0.8,0,0.5,-0.4,0,-1.5,5.1,-1.05882352941176,55.412,-0.0288235294117647,43.05,46.6875,-0.23125,-1.618125,-25.0625
"100","412CE0104","412CE0104_07192005_BMI_RWB_1","7/19/05",0.74091358,0.47239027,0.60665192,34.06911,-118.22324,1.07142857142857,-13.4721428571429,-20.0714285714286,-1.54545454545455,0,-2271.46,-9,4474.62,-0.333333333333333,-2.5,-0.25,-0.333333333333333,-0.25,-0.25,-4.5,-0.708333333333333,0.25,31.5882352941176,874.395652173913,-0.0170588235294118,63.2173913043478,25.2,-8.34466666666667,-49.9813333333333,-13.0666666666667
"101","412CE0616","412CE0616_07162015_BMI_RWB_MCM_1","7/16/15",0.761421,0.5589496,0.6601853,34.15397,-118.42994,-13.5,-7.54,-10.36625,-6,-15.5,-828.075,-13,1446.36,0,-0.818181818181818,0,0,-0.0909090909090909,0,0,0.0454545454545455,0,15.9444444444444,-78.5452173913044,-0.025,44.0869565217391,29.8235294117647,-5.27294117647059,-18.7170588235294,-17.5882352941176
"102","412CE0732","412CE0732_09022015_BMI_RWB_MCM_1","9/2/15",0.72943747,0.42857332,0.5790054,34.15513,-118.31261,15.7142857142857,-11.4492857142857,-47.1057142857143,-24.7727272727273,1.5,1902.66,-13,2512.85,0,-1.45454545454545,-0.6,0,-0.181818181818182,-0.4,0,2.09090909090909,0.4,36.6666666666667,385.916086956522,-0.00933333333333333,66.5454545454545,24.0666666666667,-5.55533333333333,-14.87,-11.6
"103","412WE0552","412WE0552_08022018_BMI_RWB_1","8/2/18",0.93327878,0.57819127,0.75573503,34.23908,-118.18059,1.36842105263158,0.0942105263157895,0.0252631578947368,1.47368421052632,-6,0.33,0,1.8,0,-112.8,-110.5,0,2,1,0,11.25,19.125,-5.84210526315789,1.07842105263158,-0.0168421052631579,7.31578947368421,4.52631578947368,0.146315789473684,0.175263157894737,2.78947368421053
"104","412WE0563","412WE0563_06212001_BMI_CSBP_Trans_1","6/21/01",1.24511685,1.0295481,1.13733248,34.34716,-118.04869,2.52173913043478,0.00217391304347826,0.0091304347826087,-2.43478260869565,NA,NA,NA,0,0,-0.0833333333333333,-18.8,0,0.0833333333333333,0.2,0,-0.625,5.2,-3.34782608695652,0.0873913043478261,0.00130434782608696,0.91304347826087,0.826086956521739,0,0.0226086956521739,0.0869565217391304
"105","412WE0896","412WE0896_09022015_BMI_RWB_1","9/2/15",0.99087917,0.77948508,0.88518212,34.28771,-118.23008,-6.81818181818182,-0.0145454545454545,0.11,-0.214285714285714,-0.5,1.48,-1.5,0.55,0,-0.4,-1.25,0,0.1,-0.25,0,-0.3,0.75,-0.166666666666667,0.276315789473684,0,-0.0555555555555556,5.28571428571429,-0.0335714285714286,0.670714285714286,-4.6875
"106","481S05856","481S05856_06132013_BMI_RWB_1","6/13/13",1.33319724,1.1046872,1.21894222,34.19152,-117.67601,NA,NA,NA,-67.6666666666667,NA,NA,NA,0,-16,0,-107,0,0,1,0,0,21.3333333333333,0,-0.05,0,0,1,0.76,-0.06,-1
"107","722ABSPPC","722ABSPPC_04132015_BMI_RWB_1","4/13/15",1.13904804,0.71047081,0.92475942,33.27851,-116.42925,NA,NA,NA,-0.2,NA,NA,NA,0.19,-0.333333333333333,-123,0,0,0.363636363636364,0,0,33.0909090909091,0,0,0.01,0,0,0.333333333333333,0.00333333333333333,0,-0.333333333333333
"108","722PS0535","722PS0535_04082015_BMI_RWB_1","4/8/15",1.16765702,0.61824308,0.89295005,33.36921,-116.42223,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0
"109","722PS0611","722PS0611_06082010_BMI_RWB_1","6/8/10",0.58976735,0.67270937,0.63123836,33.11256,-116.4447,0,-0.01,-0.01,-2.66666666666667,NA,NA,NA,2.18,0,-55.9090909090909,0,0,0.0909090909090909,0,0,18.8636363636364,0,0,0.338,0,22.4666666666667,0.5,1.92,-0.5425,-0.5
"110","801CE0152","801CE0152_07202005_BMI_RWB_1","7/20/05",1.19958438,0.90088726,1.05023582,34.18783,-117.1803,2.58333333333333,-0.00333333333333333,0.0158333333333333,0.117647058823529,NA,NA,NA,0.74,-7,-10.9090909090909,-6.75,3,0,0.75,2.25,2,7.375,0.823529411764706,0.105,0,-0.666666666666667,-3.35294117647059,-0.00529411764705882,0.294705882352941,2.64705882352941
"111","801LYC271","801LYC271_06102014_BMI_RWB_1","6/10/14",1.09673446,0.80212795,0.94943121,34.22931,-117.47362,-9,-0.005,-0.005,9.875,NA,NA,NA,0,0,0,0,0,0,0,0,0,-0.4,7.4,-0.2775,-0.002,0,2.4,2.37,1.064,-2.4
"112","801MIC042","801MIC042_06092014_BMI_RWB_1","6/9/14",0.39845887,0.41813884,0.40829885,33.94623,-117.61423,108.857142857143,-0.65,-0.504285714285714,-75.2777777777778,NA,NA,NA,477.63,-16.5,-261.333333333333,-150.25,-0.5,1.83333333333333,1,-48.75,68.6666666666667,-19.75,-97.7142857142857,171.641578947368,0,91.9473684210526,-29,-1.275,-3.91666666666667,13.8666666666667
"113","801RB8361","801RB8361_06122014_BMI_RWB_MCM_1","6/12/14",0.94115258,0.6633591,0.80225584,33.96825,-117.44789,NA,NA,NA,88,NA,NA,NA,1123.55,-1,-258,-260,-1,5,5,6,43,43,NA,NA,NA,NA,NA,NA,NA,-16
"114","801RB8501","801RB8501_06182013_BMI_RWB_1","6/18/13",1.12350903,0.71801694,0.92076299,34.09189,-116.94243,1.54545454545455,0.0818181818181818,0.0818181818181818,9.78571428571429,NA,NA,NA,0.44,0,-104.2,-2,0,1.4,0,0,42.2,0,-1.14285714285714,0.102142857142857,0.00571428571428571,10.9285714285714,11.4166666666667,0.000833333333333333,0.02,1.33333333333333
"115","801S08727","801S08727_06052013_BMI_RWB_1","6/5/13",1.04471789,0.93890552,0.9918117,34.2171,-117.46178,1.95238095238095,0.0952380952380952,0.0952380952380952,11.6363636363636,NA,NA,NA,0,-109,0,-181.6,1,0,1.2,-22,0,63.8,2.59090909090909,0.568260869565217,-0.0163636363636364,9.04545454545454,7.38095238095238,0.0666666666666667,-0.0276190476190476,2.09090909090909
"116","801WE0550","801WE0550_06272000_BMI_CSBP_Trans_1","6/27/00",1.18741016,1.17019451,1.17880233,34.16471,-116.97444,0.263157894736842,-0.0378947368421053,-0.0331578947368421,-0.333333333333333,0,0.04,0,9.87,0,0,0,0,0,0,0,0,0,-0.2,1.7,0,-0.130434782608696,-0.05,0.3305,-1.5575,-0.0476190476190476
"117","801WE0669","801WE0669_06262001_BMI_CSBP_Trans_1","6/26/01",1.21608202,1.25837704,1.23722953,34.23169,-116.99915,-20.7826086956522,0.00347826086956522,0.588260869565217,2.78260869565217,NA,NA,NA,89.22,0.333333333333333,-1.91666666666667,-0.4,0,0,-0.2,-0.333333333333333,-3.5,1.2,5.82608695652174,34.4117391304348,-0.15,-3.04347826086957,14.0869565217391,0.0317391304347826,0.82695652173913,-17.1304347826087
"118","801WE0674","801WE0674_05142013_BMI_RWB_1","5/14/13",1.21294887,1.16850057,1.19072472,34.17617,-116.9839,-0.0869565217391304,0.00521739130434783,-0.0647826086956522,3.30434782608696,NA,NA,NA,0,0,0.0833333333333333,0,0,-0.0833333333333333,0,0,-1.25,0,2.95652173913043,0.0356521739130435,0.000869565217391304,0.347826086956522,-2.8695652173913,0.0552173913043478,0.06,3.21739130434783
"119","801WE0989","801WE0989_06182002_BMI_RWB_1","6/18/02",0.8697001,0.62846723,0.74908367,33.91889,-117.60776,26.5454545454545,0.0277272727272727,0.622727272727273,-10.6086956521739,NA,NA,NA,4006.01,-0.333333333333333,-33.4166666666667,0.4,-0.333333333333333,1.08333333333333,0.2,-7,-6.75,3,-25.2608695652174,583.936521739131,0.0985714285714286,14.6521739130435,5.40909090909091,0.258636363636364,34.3909090909091,8.40909090909091
"120","801WE1008","801WE1008_06292016_BMI_RWB_1","6/29/16",0.89480661,0.7446729,0.81973976,34.18128,-116.91197,1.85714285714286,0.1,0.0952380952380952,11.4545454545455,NA,NA,NA,0,-70.3333333333333,0.565217391304348,-196.8,-0.333333333333333,0,0.6,43.5,0,83.7,-5.19047619047619,0.0265217391304348,-0.0342857142857143,15.8636363636364,14.7619047619048,0.00380952380952381,0.00428571428571429,1.86363636363636
"121","801WE1013","801WE1013_05152002_BMI_RWB_1","5/15/02",1.1699735,0.9501494,1.06006145,34.10098,-117.01071,-0.333333333333333,-0.0176190476190476,-0.020952380952381,0.318181818181818,NA,NA,NA,1.12,0,-1.5,-1,0,0.0833333333333333,0,0,0.0833333333333333,0,0.352941176470588,0.301304347826087,0,-0.391304347826087,-0.411764705882353,-0.742352941176471,-0.0488235294117647,-0.0909090909090909
"122","801WE1020","801WE1020_06142005_BMI_CSBP_Comp_1","6/14/05",0.62480521,1.03102943,0.82791732,34.25257,-117.53174,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","801WE1032","801WE1032_06042002_BMI_RWB_1","6/4/02",0.65599068,0.62548919,0.64073994,33.96165,-117.50039,NA,NA,NA,62,NA,NA,NA,1569.11,0,-305.333333333333,-48.3333333333333,0,5.33333333333333,2.33333333333333,0,90.5,5.66666666666667,62.3333333333333,2859.95,0.0833333333333333,-0.333333333333333,8,5.87,-80.6533333333333,-8.33333333333333
"124","801WE1043","801WE1043_05012007_BMI_TRC_1","5/1/07",0.84428889,1.15130685,0.99779787,34.17289,-117.18064,3.61538461538462,-0.0223076923076923,-0.0176923076923077,-9.88235294117647,-1,5.41,-1,1.14,-0.333333333333333,-1.45454545454545,-2.2,0,0.0909090909090909,0,-0.333333333333333,-0.954545454545455,-2.9,-7.0625,0.899473684210526,0,-0.578947368421053,1,-0.0186666666666667,-0.14,-1.5625
"125","801WE1127","801WE1127_06132002_BMI_RWB_1","6/13/02",1.14004617,1.24086963,1.1904579,34.18401,-117.25876,1.57142857142857,-0.0142857142857143,-0.0121428571428571,-3.17647058823529,1.33333333333333,-5.52333333333333,-13,0.88,0,-19.3333333333333,-1.2,0,0.5,0.4,0,9.83333333333333,-4.1,0.466666666666667,0.75,0,23,-0.714285714285714,0.0242857142857143,0.00857142857142857,0.0588235294117647
"126","801WE1132","801WE1132_04202015_BMI_RWB_1","4/20/15",1.11545892,1.14749908,1.131479,34.13332,-116.84289,15.0434782608696,0.0647826086956522,0.22304347826087,-10.8260869565217,NA,NA,NA,0.05,-24.6666666666667,2.16666666666667,-25.6,0.333333333333333,0,0.8,-1.83333333333333,0,7.1,-11.8260869565217,5.17826086956522,-0.0382608695652174,1,-3.21739130434783,0.0965217391304348,0.078695652173913,4.21739130434783
"127","802SJR116","802SJR116_06122014_BMI_RWB_1","6/12/14",0.87349684,0.39144727,0.63247206,33.66396,-117.2787,125.75,2.0675,5.1675,-78,NA,NA,NA,370.64,0,-261.111111111111,-0.2,0,2.33333333333333,0.2,0,77.9444444444444,-3.3,-14,503.606363636364,0,60.8636363636364,4.6,-0.682,27.756,-4.8
"128","802WE0539","802WE0539_07192000_BMI_RWB_1","7/19/00",0.88644814,0.89855991,0.89250403,33.77174,-116.7696,0.0666666666666667,0,0.008,-0.235294117647059,0,0.11,0,0.02,0,-0.5,0,0,0,0,0,0,0,0.25,0.0226315789473684,0,-0.473684210526316,-0.444444444444444,0.000555555555555556,0.0127777777777778,-0.0555555555555556
"129","802WE0658","802WE0658_04212015_BMI_RWB_1","4/21/15",1.01523621,0.89775454,0.95649537,33.79824,-116.74831,-0.2,-0.00133333333333333,0.00733333333333333,-0.647058823529412,2,0.5,0,0.06,0,-0.333333333333333,0,0,0,0,0,0,0,-0.4375,0.0952631578947368,0,-0.263157894736842,0.444444444444444,-0.0744444444444445,-0.0172222222222222,-0.722222222222222
"130","802WE0794","802WE0794_05102001_BMI_RWB_1","5/10/01",0.93697443,0.82507825,0.88102634,33.72962,-116.6735,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-2,0,0,1.14285714285714
"131","901DCCSMC","901DCCSMC_05162011_BMI_RWB_1","5/16/11",1.17584545,1.08280734,1.1293264,33.47303,-117.4659,5,0.05,0.21,-10.5,NA,NA,NA,2.61,0,-99.7777777777778,0,0,0,0,0,15.1111111111111,0,0.666666666666667,5.47888888888889,-0.00333333333333333,14.2222222222222,-0.333333333333333,0.69,0.976666666666667,0
"132","901S00313","901S00313_04302009_BMI_RWB_1","4/30/09",0.78222348,0.5596484,0.67093594,33.60642,-117.44623,-2.08695652173913,0.00869565217391304,0.168695652173913,-0.652173913043478,0,0.225,0,0,-0.5,0.173913043478261,-56.8,1.5,0.0869565217391304,1,-7.5,-0.478260869565217,7.9,25.5217391304348,0.0639130434782609,-0.018695652173913,-26.1739130434783,-23.4347826086957,-0.574782608695652,0.549565217391304,-2.73913043478261
"133","901S00997","901S00997_05142009_BMI_RWB_1","5/14/09",0.56525695,0.3720908,0.46867387,33.44002,-117.61937,-43.1666666666667,0.00666666666666667,0.196666666666667,6.9,NA,NA,NA,31.73,3,-148.222222222222,-44.3333333333333,2,2.88888888888889,-0.666666666666667,21,6.38888888888889,6.33333333333333,-62.8888888888889,2.81222222222222,0.0188888888888889,75.8888888888889,106.555555555556,0.0655555555555556,-0.67,-30.6666666666667
"134","901S01705","901S01705_05092017_BMI_RWB_1","5/9/17",1.07855517,0.89395534,0.98625526,33.60369,-117.51,0,0,0,0,NA,NA,NA,0,0,0.125,0,0,0.125,0,0,0.4375,0,0,0.00142857142857143,0,0,-2,0,0,2
"135","901S01811","901S01811_05072009_BMI_RWB_1","5/7/09",0.89413886,0.43343419,0.66378652,33.56418,-117.71792,-27.2,0.09,0.902,-2.11111111111111,2,9.92,-47,128.07,-3.33333333333333,-214.9,-58,-1,2.3,0.5,-19.1666666666667,39.75,6,-33.6666666666667,50.9422222222222,0.00222222222222222,31.5555555555556,60.7777777777778,-0.288888888888889,-4.01555555555556,-29.2222222222222
"136","901S01849","901S01849_05102017_BMI_RWB_1","5/10/17",1.19172239,1.03686062,1.11429151,33.55523,-117.39779,-1.82608695652174,0.01,0.0256521739130435,-0.260869565217391,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,28.5217391304348,0.00913043478260869,-0.0460869565217391,-28.7826086956522,-26.695652173913,-0.80304347826087,0.769565217391304,-2.08695652173913
"137","901S04409","901S04409_05192011_BMI_RWB_1","5/19/11",1.02084484,0.8790989,0.94997187,33.60347,-117.45314,-3.34782608695652,0.0134782608695652,0.175652173913043,-0.130434782608696,0,0.2,-0.5,0,1,0.173913043478261,-56.4,1,0.0869565217391304,1,-10.75,-0.478260869565217,7.9,26.0869565217391,0.0747826086956522,-0.018695652173913,-26.2173913043478,-22.7391304347826,-0.574782608695652,0.518260869565217,-3.47826086956522
"138","901S06851","901S06851_05192011_BMI_RWB_1","5/19/11",0.90864304,0.47509683,0.69186994,33.55052,-117.67542,-57.8,0.016,0.14,6.1,NA,NA,NA,101.95,-4,-84,-53.3333333333333,2,2.55555555555556,0.333333333333333,-76,12.7222222222222,-31.6666666666667,-40.5,25.634,0,46.6,84.7,0.225,-2.445,-38.1
"139","901S06969","901S06969_05312012_BMI_RWB_1","5/31/12",0.85281563,0.76090336,0.8068595,33.55334,-117.39579,-2.26086956521739,0.01,0.0217391304347826,-0.304347826086957,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,28.5217391304348,0.218260869565217,-0.0452173913043478,-28.8260869565217,-26.2608695652174,-0.80304347826087,0.708695652173913,-2.56521739130435
"140","901SJC74x","901SJC74x_04222009_BMI_RWB_1","4/22/09",0.49188019,0.39939368,0.44563694,33.51917,-117.62372,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,3.89565217391304,NA,12.8260869565217,NA,NA,NA,NA
"141","902S01097","902S01097_05112009_BMI_RWB_1","5/11/09",1.29787326,0.80264027,1.05025676,33.48724,-117.25537,16,0.015,0.0375,-2.84210526315789,NA,NA,NA,3.7,0,-34.25,-0.2,0,0.416666666666667,0,0,14.6666666666667,0,19,2.6635,0,38.5,4.63636363636364,-0.0218181818181818,0.0872727272727273,-5.18181818181818
"142","903M20235","903M20235_06122018_BMI_RWB_1","6/12/18",0.78813251,0.65973673,0.72393462,33.24759,-116.78551,1,-0.03,0.45,2,NA,NA,NA,4.1,0,-0.333333333333333,0,0,0,0,0,0,0,0,3.52333333333333,0,-0.166666666666667,0.25,-1.145,0.035,-0.5
"143","903WE0798","903WE0798_05042016_BMI_RWB_1","5/4/16",1.01056442,0.77545445,0.89300943,33.33669,-116.82848,0.333333333333333,-0.00133333333333333,0,-1.38888888888889,NA,NA,NA,-0.01,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0844444444444444,0,-0.111111111111111,-0.142857142857143,0.00857142857142857,0.0407142857142857,0.294117647058824
