"","hydro","bio","Condition"
"338",699.92,0.20101656,0
"340",2221.38,0.22569987,0
"98",0.02,0.24113287,0
"399",664.23,0.24667028,0
"320",1354.25,0.24770822,0
"88",0.14,0.25195626,0
"189",4837.7,0.25220035,0
"258",101.7,0.26301733,0
"90",0.14,0.26984725,0
"224",15.32,0.27796493,0
"210",80.14,0.28885329,0
"99",113.12,0.29408839,0
"206",75.26,0.29779591,0
"190",8.96,0.30883195,0
"68",53.29,0.31196921,0
"203",323.34,0.31867358,0
"67",34.87,0.31891106,0
"346",2080.96,0.32171354,0
"315",320.22,0.32405288,0
"61",1844.03,0.33288402,0
"367",74.12,0.34032794,0
"227",7.74,0.34387936,0
"337",67.1,0.35978577,0
"326",1411.03,0.36012937,0
"223",3013.98,0.36124504,0
"133",31.73,0.3720908,0
"37",3.9,0.37787701,0
"332",3316.56,0.38067881,0
"316",75.37,0.3812226,0
"205",47.54,0.38448802,0
"232",0,0.38983584,0
"244",5.21,0.39057908,0
"322",111.72,0.39093934,0
"127",370.64,0.39144727,0
"199",75.17,0.39259579,0
"365",477.47,0.39479215,0
"195",13.36,0.39761767,0
"334",5718.72,0.39927356,0
"140",0,0.39939368,0
"275",5.87,0.40584806,0
"352",1.12,0.40627221,0
"387",0.02,0.40702682,0
"62",59.2,0.40734668,0
"200",7.58,0.41666899,0
"112",477.63,0.41813884,0
"238",53.59,0.42016909,0
"221",879.39,0.42371882,0
"89",0,0.42538158,0
"333",133.58,0.42617241,0
"102",2512.85,0.42857332,0
"201",96.33,0.42906154,0
"347",24.68,0.43018938,0
"302",28.35,0.43031389,0
"222",0.28,0.43048171,0
"135",128.07,0.43343419,0
"82",11.59,0.43919335,0
"91",266.53,0.44047644,0
"257",0.46,0.44125561,0
"149",0,0.44184056,0
"274",64.45,0.44433776,0
"300",61.96,0.44466963,0
"245",240.68,0.44541211,0
"146",78.04,0.44670785,0
"307",258.45,0.45126926,0
"236",139.59,0.4520958,0
"259",310.35,0.45728792,0
"72",16.55,0.45783839,0
"255",28.12,0.45802702,0
"64",3.75,0.45820303,0
"313",105.82,0.46101567,0
"348",2212.77,0.46288418,0
"400",0,0.465791,0
"336",2695.97,0.47040609,0
"100",4474.62,0.47239027,0
"138",101.95,0.47509683,0
"397",4.4,0.48118297,0
"220",47.07,0.48710971,0
"310",48.84,0.48732614,0
"192",2257.62,0.49112596,0
"26",0.08,0.49407019,0
