"","hydro","bio","Condition"
"338",0.26,0.20101656,0
"340",-2.26,0.22569987,0
"98",0.1,0.24113287,0
"399",0.375,0.24667028,0
"320",-5.235,0.24770822,0
"88",0,0.25195626,0
"189",-12.17,0.25220035,0
"258",0.005,0.26301733,0
"90",0,0.26984725,0
"224",0,0.27796493,0
"210",0,0.28885329,0
"99",-0.275,0.29408839,0
"206",-0.225,0.29779591,0
"190",0,0.30883195,0
"68",0.06,0.31196921,0
"203",0.05,0.31867358,0
"67",0,0.31891106,0
"346",-1.455,0.32171354,0
"315",0,0.32405288,0
"61",0.69,0.33288402,0
"367",-0.22,0.34032794,0
"337",0.005,0.35978577,0
"326",0.09,0.36012937,0
"133",0.005,0.3720908,0
"37",0.08,0.37787701,0
"332",-4.37,0.38067881,0
"316",-0.14,0.3812226,0
"205",0,0.38448802,0
"232",0,0.38983584,0
"244",0,0.39057908,0
"322",-0.215,0.39093934,0
"127",2.4,0.39144727,0
"199",-0.01,0.39259579,0
"365",-0.705,0.39479215,0
"195",0,0.39761767,0
"334",0.38,0.39927356,0
"275",0,0.40584806,0
"387",0.1,0.40702682,0
"62",0,0.40734668,0
"200",0,0.41666899,0
"112",-0.705,0.41813884,0
"238",0,0.42016909,0
"221",-3.43,0.42371882,0
"333",-0.12,0.42617241,0
"102",-7.785,0.42857332,0
"201",0,0.42906154,0
"347",0,0.43018938,0
"302",0.06,0.43031389,0
"222",-0.07,0.43048171,0
"135",0,0.43343419,0
"82",0,0.43919335,0
"91",-0.135,0.44047644,0
"257",0,0.44125561,0
"149",0.01,0.44184056,0
"274",0.02,0.44433776,0
"300",0.07,0.44466963,0
"245",1.315,0.44541211,0
"307",-0.19,0.45126926,0
"236",-0.01,0.4520958,0
"259",-0.215,0.45728792,0
"72",0,0.45783839,0
"255",0,0.45802702,0
"64",0,0.45820303,0
"313",-0.08,0.46101567,0
"348",0.53,0.46288418,0
"400",0,0.465791,0
"336",0.09,0.47040609,0
"100",-8.715,0.47239027,0
"138",0,0.47509683,0
"397",-0.07,0.48118297,0
"220",0,0.48710971,0
"310",0,0.48732614,0
"192",-6.675,0.49112596,0
"26",0,0.49407019,0
"268",0.01,0.50231064,0
"76",0,0.50348232,0
"65",0,0.50549524,0
"406",0,0.50553423,0
"212",-0.99,0.50950066,0
"243",-0.2,0.50989025,0
"239",-1.38,0.51140875,0
"233",-0.03,0.51186241,0
"267",0,0.51334848,0
"256",-8.71,0.51336926,0
"175",-3.45,0.51768928,0
"241",0,0.51898804,0
"80",0.015,0.51923379,0
"174",1.42,0.52379135,0
"270",-0.345,0.52491091,0
"75",0,0.52520388,0
"296",-2.71,0.52537195,0
"283",0.01,0.52688053,0
"81",0,0.5275603,0
"188",0,0.52783324,0
"260",0,0.53014507,0
"202",-0.005,0.5304247,0
"249",0.225,0.53114098,0
"246",0,0.53327317,0
"235",0,0.53549199,0
"291",-0.16,0.5397062,0
"323",-1.03,0.54050347,0
"265",0.17,0.5428412,0
"264",-0.21,0.54651641,0
"254",0,0.54884563,0
"321",0,0.55805589,0
"92",-0.3,0.55818325,0
"101",-5.56,0.5589496,0
"132",0.01,0.5596484,0
"74",0,0.55965578,0
"247",0.005,0.56113256,0
"94",-0.02,0.5622054,0
"79",0,0.56609057,0
"285",-0.02,0.56802958,0
"95",-0.57,0.56951694,0
"350",0.14,0.57056767,0
"103",0,0.57819127,0
"366",0,0.57858071,0
"228",0,0.57989917,0
"342",0,0.57993177,0
"93",-0.28,0.58187625,0
"15",-0.055,0.58339355,0
"314",0,0.58483,0
"327",0,0.58532046,0
"317",0.14,0.58867072,0
"362",0.1,0.59035425,0
"39",0.27,0.59065022,0
