"","hydro","bio","Condition"
"98",2,0.24113287,0
"99",-21,0.29408839,0
"203",-26,0.31867358,0
"61",-27,0.33288402,0
"37",-4.5,0.37787701,0
"205",-47,0.38448802,0
"199",-0.5,0.39259579,0
"195",-6,0.39761767,0
"200",-20.5,0.41666899,0
"221",-27,0.42371882,0
"102",-13,0.42857332,0
"201",-29,0.42906154,0
"302",-14.5,0.43031389,0
"222",0,0.43048171,0
"135",-47,0.43343419,0
"149",-0.5,0.44184056,0
"274",-63,0.44433776,0
"300",-8,0.44466963,0
"307",-61,0.45126926,0
"236",-30,0.4520958,0
"255",-28,0.45802702,0
"348",-25,0.46288418,0
"100",-9,0.47239027,0
"220",-47,0.48710971,0
"310",-27,0.48732614,0
"192",-26,0.49112596,0
"212",-34,0.50950066,0
"233",-8,0.51186241,0
"256",-9,0.51336926,0
"175",-27,0.51768928,0
"241",-13,0.51898804,0
"80",-19,0.51923379,0
"174",-27,0.52379135,0
"202",-7,0.5304247,0
"249",-59,0.53114098,0
"235",-33,0.53549199,0
"265",-9,0.5428412,0
"101",-13,0.5589496,0
"132",0,0.5596484,0
"247",-28,0.56113256,0
"103",0,0.57819127,0
"228",-28,0.57989917,0
"342",0,0.57993177,0
"15",-42,0.58339355,0
"317",-7,0.58867072,0
"39",-61,0.59065022,0
"289",-12,0.59210016,0
"73",-19.5,0.59635442,0
"248",-8,0.59788416,0
"35",0,0.59795477,0
"349",-12,0.60693452,0
"359",0,0.61540873,0
"292",-27,0.61667709,0
"209",0,0.61961235,0
"240",-38,0.63704813,0
"380",-0.5,0.64189562,0
"278",-61,0.65292474,0
"218",0,0.65482538,0
"284",-9,0.65587449,0
"185",-9,0.65625936,0
"386",0,0.65959483,0
"230",0,0.66225542,0
"357",-13,0.67317922,0
"197",-1,0.67421387,0
"213",-1,0.67925694,0
"353",-20,0.69659429,0
"330",0,0.69854011,0
"181",-2.5,0.70185628,0
"38",0,0.70403328,0
"43",0,0.71140243,0
"17",0,0.72707352,0
"207",0,0.72741732,0
"53",0,0.73111317,0
"328",0,0.73188399,0
"305",-1,0.75381748,0
"214",-1,0.76985381,1
"251",3,0.77230682,1
"384",0,0.77677169,1
"105",-1.5,0.77948508,1
"304",0,0.78080294,1
"204",0,0.78695006,1
"191",-44,0.80367303,1
"28",0,0.81192753,1
"371",0,0.81429965,1
"5",0,0.81614835,1
"144",0,0.82614786,1
"177",0,0.83116748,1
"176",0,0.8412268,1
"156",0,0.8580051,1
"298",-2,0.86239896,1
"24",-3.5,0.87005079,1
"312",0,0.87280097,1
"137",-0.5,0.8790989,1
"225",0,0.88071249,1
"186",0,0.88872797,1
"129",0,0.89775454,1
"128",0,0.89855991,1
"287",0,0.90395482,1
"297",-61,0.90666885,1
"208",0,0.9201868,1
"46",0,0.92513686,1
"19",0,0.92623915,1
"167",-2,0.92886087,1
"345",0,0.93162723,1
"271",0,0.95729659,1
"34",0,0.96709257,1
"25",-8,0.9697914,1
"276",0,0.98248705,1
"45",-22.5,0.98461951,1
"41",0,0.98502314,1
"198",0,0.98677618,1
"319",0,1.00765144,1
"32",0,1.03018274,1
"33",0,1.03553065,1
"22",0,1.07762104,1
"211",-1,1.07874941,1
"40",-61,1.09717344,1
"14",0,1.10448302,1
"52",0,1.12138198,1
"87",0,1.14574154,1
"124",-1,1.15130685,1
"116",0,1.17019451,1
"147",0,1.19546283,1
"159",0,1.20699832,1
"125",-1,1.24086963,1
"148",-3,1.24502608,1
"50",0,1.2850019,1
