"","hydro","bio","Condition"
"66",0,0,0
"43",81.22,0.234293392,0
"269",2.42,0.244430928,0
"234",0.19,0.437306524,0
"41",35.62,0.444357593,0
"237",-0.17,0.450027175,0
"58",78.4,0.516031075,0
"35",14.25,0.52730343,0
"13",976.73,0.542260268,0
"96",16.59,0.555804673,0
"117",-2.41,0.597910067,0
"14",-34.67,0.613777159,0
"62",-96.74,0.622019238,0
"195",683.59,0.629369926,0
"206",18.13,0.640058725,0
"133",-18.74,0.648159101,0
"220",0.095,0.651256442,0
"154",-0.87,0.657182762,0
"144",67.04,0.657312117,0
"146",11.505,0.660999668,0
"255",5.99,0.666797341,0
"208",0.17,0.67331621,0
"82",1.71,0.673523331,0
"89",25.35,0.676875129,0
"77",5.08,0.699027832,0
"53",5.75,0.706004476,0
"230",11.37,0.711177602,0
"151",166.51,0.712893228,0
"32",-13.51,0.723073189,0
"40",0.135,0.725270028,0
"31",-0.97,0.757236396,1
"148",2.22,0.760809435,1
"63",2.72,0.772235524,1
"119",0.01,0.775013382,1
"130",0.32,0.782740399,1
"48",0.305,0.784739638,1
"161",-732.45,0.788491753,1
"42",104.69,0.789535937,1
"52",0.59,0.797682095,1
"69",9.5,0.810956433,1
"90",-0.54,0.811309397,1
"97",-2294.04,0.824669024,1
"88",2.41,0.831100835,1
"39",55.31,0.83374274,1
"76",0.775,0.835844727,1
"81",80.21,0.843264207,1
"188",-1.46,0.843299207,1
"45",8.24,0.859490192,1
"74",50.51,0.865521978,1
"61",8.4,0.878579603,1
"253",0.085,0.880149457,1
"114",2.52,0.89661147,1
"71",2.75,0.900984067,1
"136",57.255,0.911586085,1
"25",21.8,0.912419114,1
"49",317.69,0.925608641,1
"5",12.62,0.954074895,1
"102",-0.01,0.966563298,1
"149",23.36,0.967340652,1
"37",4.98,0.973645324,1
"172",89.29,0.979407792,1
"196",1740.99,1.007268189,1
"108",21.35,1.008922689,1
"26",0,1.023822198,1
"92",9.39,1.026116662,1
"240",9.36,1.036390861,1
"142",15.4,1.043211147,1
"59",622.155,1.048584436,1
"127",23.64,1.05454853,1
"244",0.44,1.083029189,1
"189",0.07,1.093177438,1
"202",-12.73,1.093553406,1
"121",101.59,1.097318517,1
"20",0.3,1.109322382,1
"141",11.25,1.112443863,1
"192",0.46,1.117726057,1
"15",6.75,1.120381158,1
"16",-0.13,1.156517482,1
"38",-0.07,1.184380837,1
"156",0.645,1.187720075,1
"163",0.405,1.199722006,1
"174",1.485,1.232530412,1
"54",0.01,1.23785983,1
"44",4.925,1.255078406,1
"6",3.44,1.272685694,1
"4",2.93,1.273107613,1
"47",0.51,1.292700876,1
"51",-0.215,1.314497154,1
