"","hydro","bio","Condition"
"245",-0.19,0.166063034,0
"99",62.66,0.1885897,0
"184",431.03,0.216981821,0
"50",29.34,0.253333106,0
"43",25.82,0.277914767,0
"269",2.37,0.285204687,0
"193",839.93,0.289992483,0
"214",85.15,0.293870203,0
"186",851.73,0.303398421,0
"9",219.63,0.311941332,0
"46",19.97,0.318738524,0
"216",19.24,0.340003791,0
"164",560.15,0.348630471,0
"75",0,0.357048831,0
"30",2.135,0.362996662,0
"170",537.93,0.376993482,0
"176",339.26,0.381841026,0
"29",1547.37,0.382262467,0
"79",1.39,0.388297325,0
"159",22.27,0.389572009,0
"68",1.31,0.391205247,0
"65",3.08,0.396114756,0
"85",-0.12,0.409708088,0
"105",942.06,0.416283489,0
"118",-1.85,0.428265381,0
"41",14.8,0.436533265,0
"166",32.38,0.440438387,0
"35",9.135,0.452731714,0
"199",215.195,0.458302475,0
"271",0,0.459395473,0
"232",0,0.480810801,0
"87",15.26,0.482040341,0
"160",20.95,0.484394064,0
"179",1756.96,0.489214421,0
"58",133.48,0.48967418,0
"165",0.07,0.500582554,0
"258",332.85,0.505474327,0
"96",10.275,0.510156172,0
"117",-9.9,0.517912075,0
"211",0,0.51890115,0
"62",352.28,0.522869031,0
"270",-0.02,0.529478332,0
"126",16,0.531260106,0
"110",19.66,0.540908922,0
"195",829,0.543757456,0
"146",2.11,0.545537297,0
"144",60.74,0.5475222,0
"40",1.695,0.549301949,0
"177",71.83,0.553188065,0
"237",-0.03,0.554811002,0
"254",-0.07,0.556228658,0
"135",89.9,0.556401801,0
"86",-95.25,0.562595219,0
"182",8.135,0.562806485,0
"255",-0.96,0.565204367,0
"198",218.88,0.571835254,0
"154",9.28,0.57211394,0
"84",243.75,0.576501537,0
"77",33.875,0.578502378,0
"107",250.53,0.580362908,0
"167",220.46,0.580848886,0
"151",100.265,0.582566114,0
"13",74.315,0.583713304,0
"205",-0.08,0.583756542,0
"14",381.56,0.586312859,0
"53",-0.07,0.58731115,0
"80",197.96,0.588948765,0
"115",0,0.591738396,0
"32",947.45,0.595858368,0
"82",0.9,0.596048426,0
"207",0.46,0.596845796,0
"234",-0.005,0.601250654,0
"63",-0.81,0.601658146,0
"95",48.95,0.604122906,0
"89",36.035,0.607291967,0
"194",1.49,0.609251064,0
"100",117.37,0.610104155,0
"101",2.06,0.61035672,0
"133",36.7,0.612346376,0
"181",398.67,0.617674687,0
"157",61.085,0.621776147,0
"98",0.365,0.622621618,0
"267",1.66,0.62309187,0
"215",0,0.624366862,0
"2",0,0.629634589,0
"203",-0.05,0.634498732,0
"7",37.23,0.636061973,0
"10",-6.325,0.638971908,0
"72",0.24,0.641042929,0
"208",-1.87,0.642562984,0
"111",-2.48,0.645521408,0
"212",0.275,0.651465834,0
"52",14.01,0.651900132,0
"206",4.35,0.656928701,0
"88",8.99,0.657233154,0
"73",0,0.658765169,0
"42",87.5,0.66088512,0
"264",1109.565,0.665711643,0
"272",-0.01,0.666729059,0
"97",987.72,0.669102653,0
"90",30.55,0.670937641,0
"188",1.01,0.671199731,0
"250",-0.25,0.671853721,0
"45",11.68,0.671871653,0
"241",172.47,0.67247006,0
"28",-0.31,0.673631567,0
"230",-1.06,0.67727239,0
"147",236.21,0.677897082,0
"266",0,0.679835409,0
"61",15.9,0.682498654,0
"140",1410.62,0.685192291,0
"76",3.16,0.686240789,0
"74",34.885,0.688425845,0
"259",-0.05,0.690368024,0
"69",9.315,0.694017063,0
"113",299.39,0.695677804,0
"239",0,0.710536529,0
"268",2.17,0.71099052,0
"81",111.29,0.711801082,0
"161",104.29,0.720531728,0
"39",15.545,0.720595219,0
"25",77.27,0.723663686,0
"197",1361.195,0.730689578,0
