"","hydro","bio","Condition"
"245",0,0.166063034,0
"99",-1,0.1885897,0
"184",1,0.216981821,0
"50",0,0.253333106,0
"43",-1,0.277914767,0
"269",0,0.285204687,0
"193",0,0.289992483,0
"214",1,0.293870203,0
"186",0,0.303398421,0
"9",0,0.311941332,0
"46",1.5,0.318738524,0
"216",1.5,0.340003791,0
"164",0,0.348630471,0
"64",6,0.348940083,0
"75",0,0.357048831,0
"30",-1,0.362996662,0
"170",2.5,0.376993482,0
"176",-2,0.381841026,0
"29",0,0.382262467,0
"79",1.5,0.388297325,0
"159",0,0.389572009,0
"68",0,0.391205247,0
"65",1,0.396114756,0
"248",5,0.398176109,0
"85",0.5,0.409708088,0
"105",0,0.416283489,0
"118",0.5,0.428265381,0
"41",0,0.436533265,0
"166",-0.5,0.440438387,0
"35",0,0.452731714,0
"199",2,0.458302475,0
"271",0,0.459395473,0
"232",0,0.480810801,0
"87",2.5,0.482040341,0
"247",6,0.482161857,0
"160",-1,0.484394064,0
"179",0,0.489214421,0
"58",0,0.48967418,0
"165",0.5,0.500582554,0
"258",0,0.505474327,0
"96",-1,0.510156172,0
"117",0,0.517912075,0
"211",0,0.51890115,0
"62",-1,0.522869031,0
"270",0,0.529478332,0
"126",-1,0.531260106,0
"110",0.5,0.540908922,0
"195",-4,0.543757456,0
"146",1,0.545537297,0
"144",0,0.5475222,0
"40",0,0.549301949,0
"201",0,0.551570687,0
"177",0.5,0.553188065,0
"237",0,0.554811002,0
"254",0,0.556228658,0
"135",0,0.556401801,0
"86",5,0.562595219,0
"182",0,0.562806485,0
"255",-1,0.565204367,0
"198",2,0.571835254,0
"154",2,0.57211394,0
"84",0,0.576501537,0
"77",0.5,0.578502378,0
"107",0,0.580362908,0
"167",0,0.580848886,0
"151",0,0.582566114,0
"13",0,0.583713304,0
"205",0,0.583756542,0
"14",-1,0.586312859,0
"53",0,0.58731115,0
"80",-1,0.588948765,0
"115",0,0.591738396,0
"32",0,0.595858368,0
"82",0,0.596048426,0
"207",0,0.596845796,0
"234",0,0.601250654,0
"63",0,0.601658146,0
"95",0.5,0.604122906,0
"89",0,0.607291967,0
"194",0.5,0.609251064,0
"100",0.5,0.610104155,0
"101",0,0.61035672,0
"133",1,0.612346376,0
"181",0,0.617674687,0
"242",6,0.618136429,0
"157",0.5,0.621776147,0
"98",5,0.622621618,0
"267",0.5,0.62309187,0
"215",0,0.624366862,0
"2",0,0.629634589,0
"203",1,0.634498732,0
"7",0,0.636061973,0
"10",0,0.638971908,0
"72",0,0.641042929,0
"208",-1,0.642562984,0
"111",0,0.645521408,0
"212",0,0.651465834,0
"52",0.5,0.651900132,0
"206",-2,0.656928701,0
"88",1,0.657233154,0
"73",0,0.658765169,0
"42",2,0.66088512,0
"264",3.5,0.665711643,0
"272",0,0.666729059,0
"97",0,0.669102653,0
"90",0,0.670937641,0
"188",0,0.671199731,0
"250",0,0.671853721,0
"45",0,0.671871653,0
"241",2,0.67247006,0
"28",1.5,0.673631567,0
"230",0,0.67727239,0
"147",0,0.677897082,0
"266",0,0.679835409,0
"61",0,0.682498654,0
"140",0,0.685192291,0
"76",0,0.686240789,0
"74",0,0.688425845,0
"259",0,0.690368024,0
"69",0,0.694017063,0
"113",0.5,0.695677804,0
"239",0,0.710536529,0
"268",0,0.71099052,0
"81",0,0.711801082,0
"161",1.5,0.720531728,0
"39",-1,0.720595219,0
"25",1,0.723663686,0
"197",3.5,0.730689578,0
"119",0,0.731368232,0
"220",0,0.732647046,0
"225",0,0.733644313,0
"265",0,0.735136358,0
"56",0,0.740059326,0
"226",0,0.747793717,0
"221",0,0.751756758,0
"148",0,0.752621865,0
"158",0,0.757616152,0
"227",0,0.760437531,0
"143",0,0.762307504,0
"136",1.5,0.767225453,0
"223",0,0.772203284,0
"49",0.5,0.773190704,0
"122",0,0.77333209,0
"246",0,0.774393463,0
"57",0,0.774740666,0
"256",0,0.777348385,0
"108",0,0.78041601,0
"218",0,0.788900218,0
"228",0.5,0.790466025,0
"231",0,0.790624823,0
"168",0,0.79303143,0
"128",0,0.793161948,0
"71",0,0.799508611,1
"145",0,0.802003816,1
"22",0,0.803837262,1
"196",3,0.80750553,1
"48",0,0.80979286,1
"92",0,0.8118037,1
"83",0,0.812240229,1
