"","hydro","bio","Condition"
"225",-29.5,0.416855798305318,0
"38",-58,0.46978865757702,0
"57",-363,0.469949185159724,0
"221",-3.5,0.532817336807821,0
"209",-364,0.553335869345324,0
"26",0,0.57586184403499,0
"252",-358,0.578028563503636,0
"170",-30.5,0.580878784364916,0
"198",-141,0.593157292294918,0
"41",-33,0.599550680801368,0
"110",-28.5,0.621832067042874,0
"105",-28,0.622218238285595,0
"49",-34,0.626479071713201,0
"77",0,0.627421459825934,0
"132",0,0.629770843389088,0
"165",-43,0.631401906811726,0
"157",-46,0.632717706278211,0
"234",-14,0.639291604088234,0
"78",-43,0.641971579643983,0
"152",-42,0.649218387038254,0
"134",-66,0.652887400254996,0
"237",-180.5,0.658070025731605,0
"147",-30.5,0.674876816983828,0
"140",-43,0.675582922745924,0
"181",-363,0.675781540116861,0
"169",-363,0.678464347787106,0
"199",-364,0.682843199754902,0
"106",-120,0.68440099745525,0
"100",0,0.68608197793259,0
"146",-21,0.687713213832937,0
"61",-143,0.690212458619473,0
"44",-52,0.699242278017576,0
"173",-4,0.706881430761936,0
"240",-20,0.708374252575164,0
"48",-32,0.710781474655861,0
"248",-342.5,0.714908281943337,0
"241",-243,0.722762346909785,0
"151",-80,0.724776194973547,0
"131",-28,0.727193860956016,0
"121",-359,0.72837597439637,0
"154",-362.5,0.730735642467281,0
"178",-43,0.730972321801151,0
"193",-355,0.731033109788378,0
"118",-30,0.731813030449814,0
"34",-30.5,0.732064996005289,0
"150",-11,0.732077181468783,0
"183",0,0.73593006314705,0
"148",0,0.736055319887879,0
"167",-353,0.736131189134834,0
"188",-50,0.738886500630804,0
"215",0,0.73990783090311,0
"208",-124,0.740923551118008,0
"115",-4,0.741559187974634,0
"207",-358.5,0.74255349876638,0
"233",-3.5,0.747578110628291,0
"97",-254,0.749181738857226,0
"107",-28,0.752679186290404,0
"249",-249,0.754230548725489,0
"130",0,0.756204344121424,0
"5",0,0.75774485796455,0
"145",-361,0.761005330850016,0
"246",-20,0.762058855125884,0
"83",0,0.762521085900233,0
"127",-4,0.76314901599103,0
"104",-25,0.766677909681255,0
"194",-126.5,0.766772282142082,0
"2",-56,0.770523763726926,0
"56",-364,0.772189951234987,0
"166",-2.5,0.772655471780608,0
"162",-120,0.773748523725753,0
"73",-119,0.775781172127523,0
"42",-30,0.777567223204178,0
"230",-66,0.777611926010521,0
"46",-31,0.779371463857734,0
"175",-271,0.780408560609529,0
"29",0,0.788440494174891,0
"50",-32,0.790725608578392,0
"213",-11,0.791874374854289,0
"160",-9,0.792407722797559,0
"54",-31,0.793112103556046,0
"190",0,0.793414728503772,0
"75",-202.5,0.795105666411142,0
"128",0,0.799937416250231,0
"47",-31,0.802282705719157,0
"129",0,0.803758547762029,0
"136",0,0.804590251501764,0
"155",-13,0.805606650105876,0
"226",-3.5,0.80562858247334,0
"243",0,0.809700126079639,0
"242",0,0.813417970253198,0
"124",-35,0.814076459023214,0
"113",-0.5,0.815964616326668,0
