"","hydro","bio","Condition"
"247",1740.99,0.38838483654174,0
"75",9.92,0.408484099305205,0
"253",-12.73,0.441021682624865,0
"107",-13.51,0.443563292331909,0
"207",67.04,0.460611540263746,0
"22",7.475,0.4613446744604,0
"136",2.72,0.484230975498317,0
"145",50.51,0.48872445515565,0
"131",78.4,0.509239003616033,0
"44",15.275,0.510376034751525,0
"132",622.155,0.544717511870062,0
"188",101.59,0.544823084457578,0
"231",89.29,0.546545198196116,0
"127",5.75,0.547363277806015,0
"198",-18.74,0.556160547204322,0
"117",104.69,0.568546276289704,0
"77",0.2,0.573406757763688,0
"213",166.51,0.584210424011059,0
"5",88.51,0.595036896530689,0
"166",-2294.04,0.601530220850514,0
"151",80.21,0.601898622481856,0
"90",0.21,0.602157819007501,0
"26",0.22,0.602318480541301,0
"83",0.16,0.602767990313072,0
"123",0.305,0.612046150194917,0
"186",0.01,0.614725287198185,0
"165",16.59,0.621035986290917,0
"206",15.4,0.622774117401936,0
"120",8.24,0.623268078978219,0
"118",81.22,0.635862032279733,0
"115",0.135,0.652667007945185,0
"51",14.05,0.677229038063257,0
"152",1.71,0.686483836121705,0
"116",35.62,0.697107184439872,0
"176",21.35,0.702166808342527,0
"210",2.22,0.716327490503274,0
"222",-732.45,0.722956832145939,0
"146",0.775,0.73000449865214,0
"110",14.25,0.753000923195106,0
"147",5.08,0.763940795737118,0
"160",-0.54,0.765447720739515,0
"113",-0.07,0.77416909925456,0
"106",-0.97,0.776750119126872,0
"232",1.485,0.789877546662459,0
"112",4.98,0.791859562103344,0
"193",23.64,0.799688949906876,0
"224",0.405,0.803222330567853,0
"134",8.4,0.805260510359584,0
"4",-207.79,0.824899064004521,0
"122",0.51,0.833060513733309,1
"242",0.07,0.853577239071208,1
"128",0.01,0.854904924801747,1
"101",21.8,0.857832746657152,1
"135",-96.74,0.868814371472167,1
"185",-2.41,0.870044931367016,1
"158",2.41,0.874845606941362,1
"18",5.685,0.878297626174079,1
"196",0.32,0.880510877372346,1
"114",55.31,0.880839724291856,1
"143",2.75,0.893886294564104,1
"19",3.68,0.896657275838423,1
"119",4.925,0.902166294752218,1
"125",-0.215,0.909971070479402,1
"162",9.39,0.914060964332321,1
"211",23.36,0.939284568666413,1
"218",0.645,0.949013157938469,1
"8",0.12,0.95845798682817,1
"10",1.89,0.980360957724127,1
"245",0.46,1.00305046994167,1
"84",0.22,1.00968142001624,1
"141",9.5,1.01103216548417,1
"20",4.22,1.03583322701221,1
"82",-0.11,1.04283553741487,1
"138",0,1.05699433138617,1
"200",57.255,1.06026747393255,1
"24",12.69,1.07103245544975,1
"205",11.25,1.07196306034037,1
"87",0.22,1.07230899862654,1
"72",0.225,1.08725280375548,1
"216",-0.87,1.09967694316389,1
"126",0.59,1.10098517949189,1
"159",25.35,1.14823739634355,1
"3",0,1.17316012063314,1
"23",5.095,1.1769828378202,1
"182",2.52,1.19412111500538,1
"256",0.19,1.22303591944449,1
"17",5.65,1.2490751369698,1
"13",4.06,1.25795588617164,1
"91",10.615,1.34086019193802,1
