"","hydro","bio","Condition"
"209",149,0.302977939992855,0
"199",171,0.330581333906225,0
"249",126.5,0.358373261582314,0
"247",-4,0.38838483654174,0
"261",0,0.398474276763344,0
"175",150,0.401036120932646,0
"75",-28,0.408484099305205,0
"157",-86,0.409912878459186,0
"80",-9,0.414603968249555,0
"260",-1.5,0.41649143091451,0
"167",-35,0.421335073999163,0
"47",-13,0.428299911755944,0
"237",130,0.428845182768041,0
"105",6,0.434921842417634,0
"49",-11,0.435511825484986,0
"253",-1,0.441021682624865,0
"34",-95,0.442909287639437,0
"107",-19.5,0.443563292331909,0
"42",-99,0.456935382483366,0
"207",158.5,0.460611540263746,0
"22",-26,0.4613446744604,0
"136",-2,0.484230975498317,0
"48",-92,0.485573049009596,0
"230",-48,0.486460226259971,0
"145",163.5,0.48872445515565,0
"181",166.5,0.499150701472548,0
"221",-55.5,0.503195941101494,0
"54",-12,0.506704787265367,0
"248",-4,0.508128343653514,0
"225",-9,0.509189491468379,0
"131",-4.5,0.509239003616033,0
"44",-16,0.510376034751525,0
"250",123,0.516559614939166,0
"129",-0.5,0.516806244333783,0
"246",14,0.52042006825519,0
"100",3,0.521766560963995,0
"233",-63,0.523987721042137,0
"56",162,0.535579585448933,0
"132",0.5,0.544717511870062,0
"188",0,0.544823084457578,0
"73",-47.5,0.545078460501286,0
"231",-0.5,0.546545198196116,0
"127",-1,0.547363277806015,0
"78",-69,0.547376031169947,0
"43",-6,0.551329615929087,0
"198",104.5,0.556160547204322,0
"208",-131,0.56535788742352,0
"41",-32,0.566194496022197,0
"117",-118.5,0.568546276289704,0
"169",161.5,0.572710981052251,0
"77",-15,0.573406757763688,0
"236",0,0.573850337488393,0
"45",-90,0.57916871746471,0
"97",-15,0.580405196603311,0
"57",172,0.583866482811161,0
"213",-28.5,0.584210424011059,0
"195",0,0.586261465100556,0
"194",52,0.59237277429114,0
"154",149,0.594440552372777,0
"5",-0.5,0.595036896530689,0
"215",0,0.598518184506675,0
"166",-4.5,0.601530220850514,0
"151",2,0.601898622481856,0
"90",-7,0.602157819007501,0
"26",-6,0.602318480541301,0
"83",-29,0.602767990313072,0
"30",-90,0.605611221115573,0
"178",-15,0.606663547414819,0
"227",-69,0.607894716771143,0
"50",-9,0.611753585112204,0
"123",-8,0.612046150194917,0
"186",0,0.614725287198185,0
"108",-1,0.619570424122703,0
"33",-25,0.620228179067677,0
"165",-20.5,0.621035986290917,0
"206",0,0.622774117401936,0
"120",-16,0.623268078978219,0
"67",-1,0.626162624086675,0
"36",-27,0.62647568716385,0
"38",-17,0.633473639486505,0
"53",5,0.634524717901821,0
"118",-60,0.635862032279733,0
"35",-28,0.641953365640911,0
"201",-5,0.643132545328359,0
"190",-145,0.643235457936405,0
"240",-11,0.645809005830309,0
"219",-93.5,0.645903922775831,0
"153",0,0.647716669274579,0
"115",1.5,0.652667007945185,0
"94",-23,0.654082632190679,0
"203",-144,0.659900197415165,0
"46",-74,0.664757048166839,0
"202",-1,0.667532072438254,0
"51",-27,0.677229038063257,0
"152",13,0.686483836121705,0
"116",-20,0.697107184439872,0
"71",5,0.697766155585151,0
"173",-66.5,0.700252012736579,0
"98",-0.5,0.701451639445116,0
"176",157,0.702166808342527,0
"28",-29,0.707305912933943,0
"103",-25.5,0.711512399052963,0
"210",0,0.716327490503274,0
"37",-16,0.722222273320072,0
"222",81,0.722956832145939,0
"146",3.5,0.73000449865214,0
"16",-7,0.731450733312412,0
"111",0,0.73175742551554,0
"121",120.5,0.73834912761585,0
"63",166,0.740473693706066,0
"110",29,0.753000923195106,0
"139",0,0.756900216060499,0
"172",0,0.757273193870783,0
"239",-10,0.760509064954046,0
"147",-33.5,0.763940795737118,0
"160",-26,0.765447720739515,0
"113",-2,0.77416909925456,0
"106",-7,0.776750119126872,0
"104",-10.5,0.786127686788842,0
"232",0,0.789877546662459,0
"112",-5,0.791859562103344,0
"193",-15,0.799688949906876,0
"258",-1,0.800243769667026,0
"204",130,0.801042771355217,0
"2",-9,0.801713907632546,0
