"","hydro","bio","Condition"
"338",1,0.20101656,0
"340",0,0.22569987,0
"98",0,0.24113287,0
"399",2,0.24667028,0
"320",0,0.24770822,0
"88",5.5,0.25195626,0
"189",0,0.25220035,0
"258",-1,0.26301733,0
"90",5.5,0.26984725,0
"224",1,0.27796493,0
"210",0,0.28885329,0
"99",0,0.29408839,0
"206",1.5,0.29779591,0
"190",-1,0.30883195,0
"68",0,0.31196921,0
"203",-1,0.31867358,0
"67",1.5,0.31891106,0
"346",0,0.32171354,0
"315",0,0.32405288,0
"61",-1,0.33288402,0
"367",1.5,0.34032794,0
"227",0,0.34387936,0
"337",0,0.35978577,0
"326",2.5,0.36012937,0
"223",6,0.36124504,0
"133",0,0.3720908,0
"37",0,0.37787701,0
"332",-2,0.38067881,0
"316",-1,0.3812226,0
"205",0,0.38448802,0
"232",0,0.38983584,0
"244",0.5,0.39057908,0
"322",-0.5,0.39093934,0
"127",0,0.39144727,0
"199",-1,0.39259579,0
"365",1,0.39479215,0
"195",0,0.39761767,0
"334",0,0.39927356,0
"140",0,0.39939368,0
"275",0.5,0.40584806,0
"352",0,0.40627221,0
"387",0.5,0.40702682,0
"62",0,0.40734668,0
"200",0,0.41666899,0
"112",1,0.41813884,0
"238",1.5,0.42016909,0
"221",-1,0.42371882,0
"89",0,0.42538158,0
"333",0.5,0.42617241,0
"102",0,0.42857332,0
"201",0,0.42906154,0
"347",0.5,0.43018938,0
"302",1,0.43031389,0
"222",0,0.43048171,0
"135",-1,0.43343419,0
"82",0,0.43919335,0
"91",1.5,0.44047644,0
"257",5,0.44125561,0
"149",0,0.44184056,0
"274",0,0.44433776,0
"300",0,0.44466963,0
"245",5,0.44541211,0
"146",3,0.44670785,0
"307",0,0.45126926,0
"236",0.5,0.4520958,0
"259",0.5,0.45728792,0
"72",0,0.45783839,0
"255",-1,0.45802702,0
"64",0,0.45820303,0
"313",0.5,0.46101567,0
"348",-4,0.46288418,0
"400",0,0.465791,0
