"","hydro","bio","Condition"
"98",1,0.24113287,0
"99",1,0.29408839,0
"203",-8,0.31867358,0
"61",-2,0.33288402,0
"37",0.5,0.37787701,0
"205",2,0.38448802,0
"199",-2.5,0.39259579,0
"195",-4,0.39761767,0
"200",7.5,0.41666899,0
"221",0,0.42371882,0
"102",1.5,0.42857332,0
"201",-5,0.42906154,0
"302",-4.5,0.43031389,0
"222",1,0.43048171,0
"135",2,0.43343419,0
"149",0,0.44184056,0
"274",-8,0.44433776,0
"300",1,0.44466963,0
"307",2,0.45126926,0
"236",-19,0.4520958,0
"255",-9,0.45802702,0
"348",-31,0.46288418,0
"100",0,0.47239027,0
"220",-5,0.48710971,0
"310",10,0.48732614,0
"192",0,0.49112596,0
"212",-1,0.50950066,0
"233",1,0.51186241,0
"256",0,0.51336926,0
"175",0,0.51768928,0
"241",1,0.51898804,0
"80",7,0.51923379,0
"174",-1,0.52379135,0
"202",1,0.5304247,0
"249",0,0.53114098,0
"235",-3.5,0.53549199,0
"265",1,0.5428412,0
"101",-15.5,0.5589496,0
"132",0,0.5596484,0
"247",1,0.56113256,0
"103",-6,0.57819127,0
"228",-9,0.57989917,0
"342",0,0.57993177,0
"15",0,0.58339355,0
"317",1,0.58867072,0
"39",0,0.59065022,0
"289",-6,0.59210016,0
"73",7,0.59635442,0
"248",0,0.59788416,0
"35",0,0.59795477,0
"349",7,0.60693452,0
"359",-4,0.61540873,0
"292",-2,0.61667709,0
"209",-5,0.61961235,0
"240",-1.5,0.63704813,0
"380",8,0.64189562,0
"278",0,0.65292474,0
"218",1,0.65482538,0
"284",0,0.65587449,0
"185",1,0.65625936,0
"386",0,0.65959483,0
"230",1,0.66225542,0
"357",6.5,0.67317922,0
"197",0,0.67421387,0
"213",0,0.67925694,0
"353",0,0.69659429,0
"330",0.5,0.69854011,0
"181",2.5,0.70185628,0
"38",0,0.70403328,0
"43",1,0.71140243,0
"17",-5,0.72707352,0
"207",0,0.72741732,0
"53",0,0.73111317,0
"328",-5,0.73188399,0
"305",0,0.75381748,0
"214",0,0.76985381,1
"251",1,0.77230682,1
"384",-3.5,0.77677169,1
"105",-0.5,0.77948508,1
"304",-1.5,0.78080294,1
"204",0,0.78695006,1
"191",-4,0.80367303,1
"28",-5,0.81192753,1
"371",0.5,0.81429965,1
"5",0,0.81614835,1
"144",0,0.82614786,1
"177",1,0.83116748,1
"176",0,0.8412268,1
"156",0,0.8580051,1
"298",-1,0.86239896,1
"24",1,0.87005079,1
"312",0,0.87280097,1
"137",0,0.8790989,1
"225",0,0.88071249,1
"186",1,0.88872797,1
"129",2,0.89775454,1
"128",0,0.89855991,1
"287",0,0.90395482,1
"297",0,0.90666885,1
"208",-3.5,0.9201868,1
"46",0,0.92513686,1
"19",-31,0.92623915,1
"167",0,0.92886087,1
"345",0,0.93162723,1
"271",-7,0.95729659,1
"34",-5,0.96709257,1
"25",-1,0.9697914,1
"276",0,0.98248705,1
"45",-2.5,0.98461951,1
"41",0,0.98502314,1
"198",-9,0.98677618,1
"319",0,1.00765144,1
"32",0,1.03018274,1
"33",0,1.03553065,1
"22",2,1.07762104,1
"211",-0.5,1.07874941,1
"40",0,1.09717344,1
"14",0,1.10448302,1
"52",-5,1.12138198,1
"87",-1,1.14574154,1
"124",-1,1.15130685,1
"116",0,1.17019451,1
"147",0,1.19546283,1
"159",-1,1.20699832,1
"125",0,1.24086963,1
"148",-1,1.24502608,1
"50",0,1.2850019,1
