"","hydro","bio","Condition"
"225",-11,0.416855798305318,0
"38",-17.5,0.46978865757702,0
"57",24.5,0.469949185159724,0
"221",-77,0.532817336807821,0
"209",11.5,0.553335869345324,0
"26",-8,0.57586184403499,0
"170",-43,0.580878784364916,0
"198",-57,0.593157292294918,0
"41",-14,0.599550680801368,0
"110",-6.5,0.621832067042874,0
"105",-7,0.622218238285595,0
"49",-15,0.626479071713201,0
"77",-8,0.627421459825934,0
"132",-1,0.629770843389088,0
"165",-18.5,0.631401906811726,0
"157",-19,0.632717706278211,0
"234",-21,0.639291604088234,0
"78",-25.5,0.641971579643983,0
"152",-52,0.649218387038254,0
"134",-91,0.652887400254996,0
"237",-15.5,0.658070025731605,0
"147",-90,0.674876816983828,0
"140",-10,0.675582922745924,0
"181",22,0.675781540116861,0
"169",16,0.678464347787106,0
"199",21,0.682843199754902,0
"106",-4,0.68440099745525,0
"100",0,0.68608197793259,0
"146",-8.5,0.687713213832937,0
"61",0,0.690212458619473,0
"44",-26,0.699242278017576,0
"173",-76,0.706881430761936,0
"240",-20,0.708374252575164,0
"48",-10,0.710781474655861,0
"248",-6,0.714908281943337,0
"241",-1,0.722762346909785,0
"151",-13,0.724776194973547,0
"131",-18,0.727193860956016,0
"121",15,0.72837597439637,0
"154",20,0.730735642467281,0
"178",-57,0.730972321801151,0
"193",-26.5,0.731033109788378,0
"118",-11,0.731813030449814,0
"34",-54,0.732064996005289,0
"150",-12,0.732077181468783,0
"148",-4,0.736055319887879,0
"167",15,0.736131189134834,0
"188",-90,0.738886500630804,0
"215",0,0.73990783090311,0
"208",-11,0.740923551118008,0
"115",-17,0.741559187974634,0
"207",-45,0.74255349876638,0
"233",-26,0.747578110628291,0
"97",-4,0.749181738857226,0
"107",-9,0.752679186290404,0
"249",-4,0.754230548725489,0
"130",3,0.756204344121424,0
"5",-3,0.75774485796455,0
"145",-27,0.761005330850016,0
"246",-3,0.762058855125884,0
"83",-8,0.762521085900233,0
"127",-1,0.76314901599103,0
"104",-16,0.766677909681255,0
"194",-20.5,0.766772282142082,0
"2",-6,0.770523763726926,0
"56",-21,0.772189951234987,0
"166",-6,0.772655471780608,0
"162",-3,0.773748523725753,0
"73",-35,0.775781172127523,0
"42",-6,0.777567223204178,0
"230",-20,0.777611926010521,0
"46",-13,0.779371463857734,0
"175",20,0.780408560609529,0
"29",-1,0.788440494174891,0
"50",-13,0.790725608578392,0
"213",-24.5,0.791874374854289,0
"160",-22,0.792407722797559,0
"54",-15,0.793112103556046,0
"190",-1,0.793414728503772,0
"75",-20,0.795105666411142,0
"128",-1,0.799937416250231,0
"47",-54,0.802282705719157,0
"129",-15,0.803758547762029,0
"136",0,0.804590251501764,0
"155",15,0.805606650105876,0
"226",-16,0.80562858247334,0
"243",-4,0.809700126079639,0
"242",0,0.813417970253198,0
"124",-31.5,0.814076459023214,0
"113",-2,0.815964616326668,0
"64",-16,0.817369804327727,0
"250",-5,0.818010006846543,0
"222",-20.5,0.818824117674583,0
"36",-31,0.819301320060456,0
"137",-37,0.827357678056549,0
"117",-33,0.828955134661709,0
"247",-49,0.829093628429112,0
"94",-25,0.831208123571377,1
"185",-92,0.83324298286704,1
"30",-33,0.833320320014322,1
"22",0,0.838347827189442,1
