"","hydro","bio","Condition"
"18",0,1.01388147,1
"194",0,1.01520689,1
"16",0,1.01762477,1
"395",-1,1.02049186,1
"364",0,1.02261307,1
"8",0,1.02755675,1
"104",0,1.0295481,1
"32",0,1.03018274,1
"7",0,1.03092614,1
"122",0,1.03102943,1
"33",0,1.03553065,1
"136",0,1.03686062,1
"51",0,1.04262542,1
"253",0,1.05087864,1
"375",0,1.05368089,1
"381",0,1.05868934,1
"178",0,1.06056457,1
"172",-6,1.06459563,1
"1",0,1.07707254,1
"22",0,1.07762104,1
"211",0,1.07874941,1
"131",0,1.08280734,1
"329",-31,1.09045967,1
"370",0,1.09384452,1
"49",0,1.09503013,1
"40",0,1.09717344,1
"361",0,1.09885362,1
"288",-0.5,1.1006195,1
"409",0,1.1040236,1
"14",0,1.10448302,1
"106",-1,1.1046872,1
"52",0,1.12138198,1
"383",0,1.13844989,1
"87",-4,1.14574154,1
"126",0,1.14749908,1
"124",-9,1.15130685,1
"23",26,1.15631671,1
"3",0,1.15763895,1
"9",0,1.16384957,1
"118",0,1.16850057,1
"155",0,1.16963302,1
"116",0,1.17019451,1
"31",-4,1.18519979,1
"147",-8,1.19546283,1
"159",-8,1.20699832,1
"385",0,1.21943978,1
"394",0,1.23246036,1
"125",-1,1.24086963,1
"48",0,1.24309223,1
"148",-8,1.24502608,1
"396",-3,1.24893691,1
"117",-15,1.25837704,1
"50",0,1.2850019,1
