"","hydro","bio","Condition"
"245",-0.005,0.166063034,0
"99",0.5,0.1885897,0
"184",0.405,0.216981821,0
"50",0.07,0.253333106,0
"43",-0.58,0.277914767,0
"269",-0.07,0.285204687,0
"193",-1.845,0.289992483,0
"214",-0.49,0.293870203,0
"186",-3.515,0.303398421,0
"9",5.9,0.311941332,0
"46",-0.215,0.318738524,0
"216",-0.2,0.340003791,0
"164",-8.395,0.348630471,0
"30",0.005,0.362996662,0
"170",-2.72,0.376993482,0
"176",-8.65,0.381841026,0
"29",-18.355,0.382262467,0
"79",-0.32,0.388297325,0
"159",0.665,0.389572009,0
"65",-0.01,0.396114756,0
"85",0.01,0.409708088,0
"105",-10.55,0.416283489,0
"118",0.04,0.428265381,0
"41",-0.99,0.436533265,0
"166",-0.36,0.440438387,0
"35",0.03,0.452731714,0
"199",5.435,0.458302475,0
"271",0,0.459395473,0
"232",0,0.480810801,0
"87",0.64,0.482040341,0
"160",-0.245,0.484394064,0
"179",256.635,0.489214421,0
"58",2.005,0.48967418,0
"165",0,0.500582554,0
"258",-0.4,0.505474327,0
"96",-0.07,0.510156172,0
"117",-0.33,0.517912075,0
"211",0.1,0.51890115,0
"62",-4.41,0.522869031,0
"270",-0.005,0.529478332,0
"126",0.32,0.531260106,0
"110",-0.34,0.540908922,0
"195",1.54,0.543757456,0
"146",0.33,0.545537297,0
"144",0.495,0.5475222,0
"40",-0.2,0.549301949,0
"177",-0.13,0.553188065,0
"237",0,0.554811002,0
"254",0,0.556228658,0
"135",-0.05,0.556401801,0
"86",23.435,0.562595219,0
"182",0.085,0.562806485,0
"255",0.22,0.565204367,0
"198",5.99,0.571835254,0
"154",0.07,0.57211394,0
"84",-0.23,0.576501537,0
"77",-0.025,0.578502378,0
"107",-0.75,0.580362908,0
"167",-2.72,0.580848886,0
"151",0.115,0.582566114,0
"13",5.77,0.583713304,0
"205",-0.01,0.583756542,0
"14",-4.05,0.586312859,0
"53",0,0.58731115,0
"80",-8.45,0.588948765,0
"32",-3.945,0.595858368,0
"82",-0.05,0.596048426,0
"207",0.11,0.596845796,0
"234",0,0.601250654,0
"63",-0.035,0.601658146,0
"95",0.37,0.604122906,0
"89",-0.705,0.607291967,0
"194",0.13,0.609251064,0
"100",-0.14,0.610104155,0
"101",-0.33,0.61035672,0
"133",0.07,0.612346376,0
"181",0.5,0.617674687,0
"157",-0.125,0.621776147,0
"98",0.01,0.622621618,0
"267",-0.51,0.62309187,0
"215",0,0.624366862,0
"203",-0.01,0.634498732,0
"7",-0.005,0.636061973,0
"10",3.025,0.638971908,0
"72",0.37,0.641042929,0
"208",0,0.642562984,0
"111",0.26,0.645521408,0
"212",0,0.651465834,0
"52",0.42,0.651900132,0
"206",-0.075,0.656928701,0
"88",-0.275,0.657233154,0
"73",0,0.658765169,0
"42",-0.37,0.66088512,0
"264",247.07,0.665711643,0
"272",0,0.666729059,0
"97",-13.895,0.669102653,0
"90",0.585,0.670937641,0
"188",0.05,0.671199731,0
"250",0,0.671853721,0
"45",0.09,0.671871653,0
"241",1.16,0.67247006,0
"28",-0.005,0.673631567,0
"230",0.005,0.67727239,0
"147",-0.63,0.677897082,0
